TIMESTAMP_START,TIMESTAMP_END,TA_F,LW_IN_F,VPD_F,PA_F,P_F,WS_F,RH,TS_F_MDS_1,LE_F_MDS,H_F_MDS
2.00E+11,2.00E+11,-38.04,160.774,0.064,102.071,0,2.484,71.51,-26.25,22.0523,-3.83725
2.00E+11,2.00E+11,-38.11,160.774,0.064,102.076,0,2.469,71.46,-26.27,25.8458,1.44938
2.00E+11,2.00E+11,-38.05,159.797,0.064,102.08,0,2.455,71.52,-26.28,27.8323,7.94291
2.00E+11,2.00E+11,-38.07,159.797,0.064,102.084,0,2.421,71.5,-26.3,29.7406,16.3532
2.00E+11,2.00E+11,-38.2,159.797,0.064,102.089,0,2.387,71.4,-26.31,35.3744,30.3725
2.00E+11,2.00E+11,-38.14,159.797,0.064,102.093,0,2.352,71.46,-26.32,40.2773,41.8098
2.00E+11,2.00E+11,-37.9,159.797,0.065,102.097,0,2.318,71.67,-26.32,45.6208,53.2596
2.00E+11,2.00E+11,-37.84,159.797,0.065,102.101,0,2.283,71.72,-26.32,49.3506,62.7723
2.00E+11,2.00E+11,-37.96,159.906,0.065,102.105,0,2.249,71.6,-26.33,57.3815,73.3677
2.00E+11,2.00E+11,-37.94,159.906,0.065,102.123,0,2.247,71.61,-26.34,64.6808,84.7482
2.00E+11,2.00E+11,-37.78,159.906,0.066,102.141,0,2.245,71.75,-26.35,72.4939,98.8982
2.00E+11,2.00E+11,-37.76,159.906,0.066,102.159,0,2.243,71.76,-26.37,78.6431,110.78
2.00E+11,2.00E+11,-37.87,159.906,0.065,102.176,0,2.241,71.63,-26.39,93.6534,122.19
2.00E+11,2.00E+11,-37.89,159.906,0.065,102.194,0,2.24,71.6,-26.41,103.503,134.207
2.00E+11,2.00E+11,-37.82,157.05,0.065,102.212,0,2.238,71.69,-26.42,108.489,137.601
2.00E+11,2.00E+11,-37.73,157.05,0.066,102.22,0,2.322,71.78,-26.43,122.001,138.61
2.00E+11,2.00E+11,-37.61,157.05,0.066,102.229,0,2.406,71.87,-26.43,125.179,140.447
2.00E+11,2.00E+11,-37.53,157.05,0.067,102.237,0,2.49,71.91,-26.45,124.231,144.113
2.00E+11,2.00E+11,-37.48,157.05,0.067,102.245,0,2.574,71.9,-26.48,128.527,158.472
2.00E+11,2.00E+11,-37.44,157.05,0.067,102.254,0,2.658,71.94,-26.5,129.425,171.011
2.00E+11,2.00E+11,-37.41,161.927,0.067,102.262,0,2.742,72.04,-26.51,127.797,173.404
2.00E+11,2.00E+11,-37.31,161.927,0.068,102.27,0,2.804,72.13,-26.54,132.957,183.572
2.00E+11,2.00E+11,-37.15,161.927,0.069,102.278,0,2.866,72.23,-26.57,137.785,190.397
2.00E+11,2.00E+11,-37.07,161.927,0.069,102.286,0,2.928,72.27,-26.58,117.861,175.208
2.00E+11,2.00E+11,-37.08,161.927,0.069,102.293,0,2.99,72.25,-26.57,101.586,155.357
2.00E+11,2.00E+11,-37.32,161.927,0.068,102.301,0,3.052,72.04,-26.57,90.5519,145.796
2.00E+11,2.00E+11,-37.78,163.929,0.066,102.309,0,3.114,71.63,-26.58,80.6304,125.866
2.00E+11,2.00E+11,-37.94,163.929,0.065,102.316,0,3.223,71.51,-26.6,76.641,120.826
2.00E+11,2.00E+11,-37.78,163.929,0.066,102.324,0,3.333,71.69,-26.62,74.3646,103.134
2.00E+11,2.00E+11,-37.65,163.929,0.066,102.331,0,3.443,71.83,-26.62,71.4108,44.7203
2.00E+11,2.00E+11,-37.54,163.929,0.067,102.338,0,3.553,71.92,-26.61,67.8687,45.3151
2.00E+11,2.00E+11,-37.52,163.929,0.067,102.345,0,3.663,71.94,-26.61,59.3211,39.7081
2.00E+11,2.00E+11,-37.58,170.574,0.067,102.353,0,3.773,71.88,-26.61,50.89,29.6724
2.00E+11,2.00E+11,-37.47,170.574,0.067,102.366,0,3.821,71.98,-26.61,41.2438,23.2355
2.00E+11,2.00E+11,-37.18,170.574,0.069,102.379,0,3.87,72.25,-26.6,35.0067,11.8422
2.00E+11,2.00E+11,-37,170.574,0.069,102.392,0,3.919,72.39,-26.58,32.1525,4.67822
2.00E+11,2.00E+11,-36.91,170.574,0.07,102.405,0,3.968,72.41,-26.57,29.4791,0.126045
2.00E+11,2.00E+11,-36.86,170.574,0.07,102.418,0,4.017,72.43,-26.55,25.1427,-0.89753
2.00E+11,2.00E+11,-36.85,180.174,0.07,102.431,0,4.066,72.46,-26.53,22.7424,1.23537
2.00E+11,2.00E+11,-36.67,180.174,0.071,102.437,0,4.077,72.63,-26.53,19.5123,-2.2667
2.00E+11,2.00E+11,-36.32,180.174,0.073,102.444,0,4.088,72.97,-26.55,15.1248,-7.12586
2.00E+11,2.00E+11,-35.98,180.174,0.075,102.45,0,4.098,73.26,-26.55,11.7299,-6.32356
2.00E+11,2.00E+11,-35.63,180.174,0.077,102.456,0,4.109,73.52,-26.52,9.35678,-3.80301
2.00E+11,2.00E+11,-35.38,180.174,0.078,102.462,0,4.12,73.73,-26.47,7.99124,-3.80301
2.00E+11,2.00E+11,-35.23,187.463,0.079,102.468,0,4.13,73.87,-26.4,10.0301,-4.84104
2.00E+11,2.00E+11,-34.96,187.463,0.08,102.463,0,4.254,74.11,-26.33,12.69,-5.8896
2.00E+11,2.00E+11,-34.58,187.463,0.082,102.459,0,4.377,74.45,-26.28,15.6014,-5.73477
2.00E+11,2.00E+11,-34.21,187.463,0.084,102.454,0,4.5,74.75,-26.22,18.7886,-5.19619
2.00E+11,2.00E+11,-33.86,187.463,0.086,102.449,0,4.623,75.01,-26.14,20.9026,-4.23439
2.00E+11,2.00E+11,-33.68,187.463,0.087,102.444,0,4.747,75.14,-26.09,23.8438,0.286132
2.00E+11,2.00E+11,-33.68,186.518,0.087,102.439,0,4.87,75.14,-26.05,25.3941,6.83164
2.00E+11,2.00E+11,-33.58,186.518,0.088,102.433,0,4.885,75.22,-26.02,28.6973,18.2295
2.00E+11,2.00E+11,-33.38,186.518,0.089,102.428,0,4.901,75.39,-26.01,33.1053,25.6921
2.00E+11,2.00E+11,-33.3,186.518,0.089,102.423,0,4.916,75.46,-26.01,38.7503,32.2152
2.00E+11,2.00E+11,-33.34,186.518,0.089,102.417,0,4.931,75.43,-26,43.5645,36.6038
2.00E+11,2.00E+11,-33.36,186.518,0.089,102.412,0,4.947,75.39,-26.02,46.3058,42.7628
2.00E+11,2.00E+11,-33.39,191.872,0.089,102.406,0.019,4.962,75.35,-26.07,49.8748,38.4141
2.00E+11,2.00E+11,-33.76,191.872,0.087,102.416,0.019,4.957,75.02,-26.12,54.0773,41.0307
2.00E+11,2.00E+11,-34.48,191.872,0.083,102.425,0.019,4.952,74.39,-26.17,57.6874,47.9417
2.00E+11,2.00E+11,-35,191.872,0.08,102.435,0.019,4.948,73.99,-26.2,62.0873,51.4277
2.00E+11,2.00E+11,-35.32,191.872,0.078,102.445,0.019,4.943,73.8,-26.22,72.9358,48.6499
2.00E+11,2.00E+11,-35.43,191.872,0.077,102.454,0.019,4.938,73.75,-26.25,80.0013,50.9243
2.00E+11,2.00E+11,-35.31,187.366,0.078,102.464,0,4.933,73.85,-26.3,80.5489,49.634
2.00E+11,2.00E+11,-35.27,187.366,0.078,102.452,0,5.003,73.89,-26.33,87.3048,49.251
2.00E+11,2.00E+11,-35.31,187.366,0.078,102.44,0,5.072,73.88,-26.34,89.2546,48.3754
2.00E+11,2.00E+11,-35.18,187.366,0.079,102.428,0,5.142,73.99,-26.37,91.5314,51.6639
2.00E+11,2.00E+11,-34.9,187.366,0.08,102.416,0,5.212,74.21,-26.42,96.7009,68.6886
2.00E+11,2.00E+11,-34.76,187.366,0.081,102.403,0,5.282,74.32,-26.45,99.6165,84.3167
2.00E+11,2.00E+11,-34.76,177.638,0.081,102.391,0,5.351,74.32,-26.47,98.6716,99.4041
2.00E+11,2.00E+11,-34.9,177.638,0.08,102.389,0,5.384,74.22,-26.5,99.4734,128.785
2.00E+11,2.00E+11,-35.18,177.638,0.079,102.387,0,5.417,74.01,-26.53,99.7642,146.483
2.00E+11,2.00E+11,-35.08,177.638,0.079,102.384,0,5.45,74.13,-26.54,89.985,160.88
2.00E+11,2.00E+11,-34.61,177.638,0.081,102.382,0,5.482,74.57,-26.52,85.7997,167.357
2.00E+11,2.00E+11,-34.41,177.638,0.083,102.379,0,5.515,74.7,-26.51,79.0228,174.726
2.00E+11,2.00E+11,-34.49,166.787,0.083,102.377,0,5.548,74.53,-26.5,72.5514,163.412
2.00E+11,2.00E+11,-34.32,166.787,0.083,102.377,0,5.622,74.68,-26.49,68.2424,158.053
2.00E+11,2.00E+11,-33.88,166.787,0.086,102.376,0,5.696,75.14,-26.48,65.4421,114.653
2.00E+11,2.00E+11,-33.63,166.787,0.087,102.376,0,5.77,75.35,-26.47,61.9845,91.2926
2.00E+11,2.00E+11,-33.56,166.787,0.088,102.376,0,5.844,75.32,-26.45,59.9254,66.1089
2.00E+11,2.00E+11,-33.59,166.787,0.088,102.375,0,5.918,75.24,-26.43,53.7984,47.588
2.00E+11,2.00E+11,-33.73,161.621,0.087,102.375,0,5.992,75.12,-26.41,47.6795,32.1502
2.00E+11,2.00E+11,-33.81,161.621,0.086,102.372,0,5.991,75.06,-26.4,40.6179,25.9149
2.00E+11,2.00E+11,-33.83,161.621,0.086,102.369,0,5.991,75.06,-26.41,35.9068,20.388
2.00E+11,2.00E+11,-33.73,161.621,0.087,102.366,0,5.99,75.14,-26.4,33.1255,18.8206
2.00E+11,2.00E+11,-33.49,161.621,0.088,102.363,0,5.989,75.3,-26.36,30.4348,17.6126
2.00E+11,2.00E+11,-33.32,161.621,0.089,102.36,0,5.988,75.42,-26.33,26.3253,14.1959
2.00E+11,2.00E+11,-33.21,157.82,0.09,102.356,0,5.987,75.49,-26.31,23.1694,15.0135
2.00E+11,2.00E+11,-33.17,157.82,0.091,102.354,0,5.985,75.49,-26.28,19.8825,10.8086
2.00E+11,2.00E+11,-33.21,157.82,0.09,102.351,0,5.983,75.41,-26.26,16.8512,4.63946
2.00E+11,2.00E+11,-33.14,157.82,0.091,102.349,0,5.981,75.46,-26.25,14.5409,0.695537
2.00E+11,2.00E+11,-32.95,157.82,0.092,102.346,0,5.979,75.62,-26.27,14.5409,0.507269
2.00E+11,2.00E+11,-32.84,157.82,0.093,102.344,0,5.977,75.64,-26.26,7.59817,-1.98654
2.00E+11,2.00E+11,-32.8,158.881,0.094,102.341,0,5.975,75.51,-26.23,11.0146,-0.969958
2.00E+11,2.00E+11,-32.86,158.881,0.093,102.329,0,6.017,75.45,-26.22,13.2572,-0.367984
2.00E+11,2.00E+11,-33.05,158.881,0.092,102.316,0,6.058,75.46,-26.24,16.4986,-0.692377
2.00E+11,2.00E+11,-33.16,158.881,0.091,102.303,0,6.1,75.39,-26.25,17.8786,-0.994799
2.00E+11,2.00E+11,-33.19,158.881,0.091,102.29,0,6.141,75.23,-26.27,20.9563,0.248996
2.00E+11,2.00E+11,-33.26,158.881,0.091,102.278,0,6.182,75.05,-26.27,23.2771,3.40458
2.00E+11,2.00E+11,-33.36,158.116,0.091,102.265,0,6.224,74.83,-26.27,24.3714,7.5974
2.00E+11,2.00E+11,-33.35,158.116,0.091,102.248,0,6.238,74.82,-26.26,27.8603,15.3792
2.00E+11,2.00E+11,-33.22,158.116,0.092,102.23,0,6.253,75.02,-26.26,34.9966,28.7135
2.00E+11,2.00E+11,-33.17,158.116,0.092,102.213,0,6.267,75.06,-26.25,40.7423,40.6238
2.00E+11,2.00E+11,-33.21,158.116,0.092,102.196,0,6.281,74.96,-26.22,46.0259,49.7113
2.00E+11,2.00E+11,-33.25,158.116,0.092,102.178,0,6.296,74.96,-26.22,46.9696,57.1398
2.00E+11,2.00E+11,-33.3,156.929,0.091,102.161,0,6.31,75.06,-26.22,51.1236,62.584
2.00E+11,2.00E+11,-33.39,156.929,0.09,102.152,0,6.283,75.12,-26.23,56.9027,70.9579
2.00E+11,2.00E+11,-33.53,156.929,0.089,102.143,0,6.256,75.14,-26.23,62.686,81.8953
2.00E+11,2.00E+11,-33.64,156.929,0.088,102.134,0,6.229,75.17,-26.24,64.3901,92.8378
2.00E+11,2.00E+11,-33.72,156.929,0.087,102.125,0,6.202,75.21,-26.25,85.3547,103.095
2.00E+11,2.00E+11,-33.74,156.929,0.086,102.117,0,6.175,75.25,-26.27,94.6186,114.387
2.00E+11,2.00E+11,-33.68,156.067,0.087,102.108,0,6.147,75.28,-26.3,97.9405,120.062
2.00E+11,2.00E+11,-33.66,156.067,0.087,102.108,0,6.101,75.27,-26.33,129.921,125.864
2.00E+11,2.00E+11,-33.66,156.067,0.087,102.109,0,6.054,75.23,-26.36,128.071,130.958
2.00E+11,2.00E+11,-33.68,156.067,0.087,102.11,0,6.008,75.17,-26.39,127.314,129.95
2.00E+11,2.00E+11,-33.71,156.067,0.087,102.11,0,5.961,75.1,-26.41,130.863,141.907
2.00E+11,2.00E+11,-33.76,156.067,0.087,102.111,0,5.914,74.97,-26.42,131.832,150.533
2.00E+11,2.00E+11,-33.83,157.204,0.087,102.112,0,5.868,74.77,-26.44,129.228,159.484
2.00E+11,2.00E+11,-33.92,157.204,0.088,102.092,0,5.839,74.46,-26.45,134.798,173.719
2.00E+11,2.00E+11,-34.02,157.204,0.088,102.073,0,5.811,74.03,-26.46,136.973,187.113
2.00E+11,2.00E+11,-34.09,157.204,0.089,102.053,0,5.783,73.69,-26.48,126.025,183.151
2.00E+11,2.00E+11,-34.14,157.204,0.089,102.034,0,5.754,73.44,-26.52,117.833,176.075
2.00E+11,2.00E+11,-34.24,157.204,0.089,102.015,0,5.726,73.28,-26.53,114.095,172.87
2.00E+11,2.00E+11,-34.4,157.46,0.088,101.995,0,5.698,73.21,-26.53,105.555,156.338
2.00E+11,2.00E+11,-34.45,157.46,0.087,101.984,0,5.586,73.18,-26.54,97.1356,145.745
2.00E+11,2.00E+11,-34.4,157.46,0.088,101.972,0,5.475,73.19,-26.56,88.1235,114.95
2.00E+11,2.00E+11,-34.35,157.46,0.088,101.961,0,5.363,73.14,-26.57,78.5107,94.581
2.00E+11,2.00E+11,-34.3,157.46,0.089,101.949,0,5.252,73.02,-26.59,74.2131,76.4826
2.00E+11,2.00E+11,-34.29,157.46,0.089,101.938,0,5.14,72.97,-26.6,59.921,57.8982
2.00E+11,2.00E+11,-34.32,156.066,0.089,101.926,0,5.029,73,-26.6,53.254,41.7456
2.00E+11,2.00E+11,-34.39,156.066,0.088,101.922,0,5.039,73.03,-26.61,48.2797,33.5875
2.00E+11,2.00E+11,-34.5,156.066,0.087,101.917,0,5.049,73.08,-26.64,42.4695,25.4268
2.00E+11,2.00E+11,-34.6,156.066,0.086,101.913,0,5.059,73.09,-26.66,36.7515,20.0844
2.00E+11,2.00E+11,-34.7,156.066,0.086,101.908,0,5.069,73.05,-26.66,33.2434,15.5662
2.00E+11,2.00E+11,-34.76,156.066,0.085,101.903,0,5.079,73.02,-26.68,25.6424,9.94498
2.00E+11,2.00E+11,-34.79,155.46,0.085,101.899,0,5.09,72.99,-26.69,22.0232,7.4673
2.00E+11,2.00E+11,-34.79,155.46,0.085,101.89,0,5.01,72.99,-26.71,18.7988,2.18914
2.00E+11,2.00E+11,-34.76,155.46,0.085,101.882,0,4.931,73.02,-26.74,14.985,-3.49594
2.00E+11,2.00E+11,-34.75,155.46,0.085,101.874,0,4.852,73.04,-26.77,10.6174,-6.11364
2.00E+11,2.00E+11,-34.78,155.46,0.085,101.865,0,4.772,73.04,-26.81,8.36522,-6.44355
2.00E+11,2.00E+11,-34.81,155.46,0.085,101.857,0,4.693,73,-26.83,6.41195,-8.32597
2.00E+11,2.00E+11,-34.85,156.952,0.085,101.848,0,4.614,72.94,-26.84,8.6734,-7.63711
2.00E+11,2.00E+11,-34.91,156.952,0.084,101.839,0,4.545,72.93,-26.84,11.7642,-6.82259
2.00E+11,2.00E+11,-35,156.952,0.083,101.829,0,4.476,72.99,-26.83,15.4251,-6.77158
2.00E+11,2.00E+11,-35.01,156.952,0.083,101.819,0,4.407,73.1,-26.83,19.0369,-5.9749
2.00E+11,2.00E+11,-34.93,156.952,0.083,101.81,0,4.338,73.26,-26.86,22.0523,-3.83725
2.00E+11,2.00E+11,-34.8,156.952,0.084,101.8,0,4.269,73.34,-26.88,25.8458,1.44938
2.00E+11,2.00E+11,-34.63,156.283,0.085,101.791,0,4.201,73.32,-26.89,27.8323,7.94291
2.00E+11,2.00E+11,-34.59,156.283,0.086,101.784,0,4.161,73.3,-26.9,29.7406,16.3532
2.00E+11,2.00E+11,-34.67,156.283,0.085,101.778,0,4.121,73.27,-26.9,35.3744,30.3725
2.00E+11,2.00E+11,-34.74,156.283,0.085,101.771,0,4.082,73.23,-26.92,40.2773,41.8098
2.00E+11,2.00E+11,-34.8,156.283,0.084,101.765,0,4.042,73.19,-26.93,45.6208,53.2596
2.00E+11,2.00E+11,-34.86,156.283,0.084,101.758,0,4.003,73.15,-26.96,49.3506,62.7723
2.00E+11,2.00E+11,-34.93,155.027,0.083,101.752,0,3.963,73.09,-26.98,57.3815,73.3677
2.00E+11,2.00E+11,-35.04,155.027,0.083,101.749,0,3.913,73.06,-27,64.6808,84.7482
2.00E+11,2.00E+11,-35.2,155.027,0.081,101.747,0,3.864,73.04,-27.02,72.4939,98.8982
2.00E+11,2.00E+11,-35.27,155.027,0.081,101.744,0,3.814,73.07,-27.03,78.6431,110.78
2.00E+11,2.00E+11,-35.23,155.027,0.081,101.742,0,3.764,73.12,-27.04,93.6534,122.19
2.00E+11,2.00E+11,-35.24,155.027,0.081,101.739,0,3.714,73.15,-27.06,103.503,134.207
2.00E+11,2.00E+11,-35.3,150.846,0.08,101.737,0,3.665,73.13,-27.07,108.489,137.601
2.00E+11,2.00E+11,-35.48,150.846,0.079,101.726,0,3.666,73.1,-27.09,122.001,138.61
2.00E+11,2.00E+11,-35.77,150.846,0.077,101.716,0,3.667,73.06,-27.09,125.179,140.447
2.00E+11,2.00E+11,-35.97,150.846,0.075,101.706,0,3.668,73.03,-27.12,124.231,144.113
2.00E+11,2.00E+11,-36.09,150.846,0.075,101.696,0,3.669,73,-27.15,128.527,158.472
2.00E+11,2.00E+11,-36.14,150.846,0.074,101.686,0,3.671,73.02,-27.18,129.425,171.011
2.00E+11,2.00E+11,-36.1,151.254,0.074,101.676,0,3.672,73.08,-27.2,127.797,173.404
2.00E+11,2.00E+11,-35.9,151.254,0.075,101.669,0,3.587,73.17,-27.2,132.957,183.572
2.00E+11,2.00E+11,-35.53,151.254,0.078,101.662,0,3.503,73.27,-27.19,137.785,190.397
2.00E+11,2.00E+11,-35.39,151.254,0.079,101.655,0,3.418,73.35,-27.19,117.861,175.208
2.00E+11,2.00E+11,-35.47,151.254,0.078,101.648,0,3.334,73.41,-27.2,101.586,155.357
2.00E+11,2.00E+11,-35.47,151.254,0.078,101.641,0,3.25,73.4,-27.22,90.5519,145.796
2.00E+11,2.00E+11,-35.37,151.337,0.079,101.634,0,3.165,73.35,-27.24,80.6304,125.866
2.00E+11,2.00E+11,-35.48,151.337,0.079,101.629,0,3.049,73.23,-27.26,76.641,120.826
2.00E+11,2.00E+11,-35.82,151.337,0.076,101.624,0,2.932,73.06,-27.27,74.3646,103.134
2.00E+11,2.00E+11,-35.96,151.337,0.075,101.618,0,2.815,73.07,-27.29,71.4108,44.7203
2.00E+11,2.00E+11,-35.91,151.337,0.075,101.613,0,2.699,73.25,-27.33,67.8687,45.3151
2.00E+11,2.00E+11,-35.96,151.337,0.075,101.608,0,2.582,73.3,-27.36,59.3211,39.7081
2.00E+11,2.00E+11,-36.1,150.286,0.074,101.602,0,2.465,73.21,-27.41,50.89,29.6724
2.00E+11,2.00E+11,-36.16,150.286,0.074,101.602,0,2.378,73.17,-27.46,41.2438,23.2355
2.00E+11,2.00E+11,-36.15,150.286,0.074,101.602,0,2.292,73.17,-27.52,35.0067,11.8422
2.00E+11,2.00E+11,-36.22,150.286,0.073,101.602,0,2.205,73.11,-27.58,32.1525,4.67822
2.00E+11,2.00E+11,-36.38,150.286,0.072,101.602,0,2.118,73,-27.62,29.4791,0.126045
2.00E+11,2.00E+11,-36.37,150.286,0.072,101.602,0,2.031,73.01,-27.66,25.1427,-0.89753
2.00E+11,2.00E+11,-36.2,146.647,0.073,101.602,0,1.945,73.15,-27.7,22.7424,1.23537
2.00E+11,2.00E+11,-36.08,146.647,0.074,101.599,0,2.005,73.23,-27.73,19.5123,-2.2667
2.00E+11,2.00E+11,-36.03,146.647,0.074,101.596,0,2.065,73.24,-27.75,15.1248,-7.12586
2.00E+11,2.00E+11,-35.99,146.647,0.075,101.594,0,2.125,73.25,-27.78,11.7299,-6.32356
2.00E+11,2.00E+11,-35.98,146.647,0.075,101.591,0,2.185,73.26,-27.81,9.35678,-3.80301
2.00E+11,2.00E+11,-36.13,146.647,0.074,101.588,0,2.245,73.13,-27.85,7.99124,-3.80301
2.00E+11,2.00E+11,-36.43,147.282,0.072,101.585,0,2.305,72.86,-27.9,10.0301,-4.84104
2.00E+11,2.00E+11,-36.61,147.282,0.071,101.575,0,2.18,72.71,-27.94,12.69,-5.8896
2.00E+11,2.00E+11,-36.65,147.282,0.071,101.565,0,2.055,72.68,-27.95,15.6014,-5.73477
2.00E+11,2.00E+11,-36.81,147.282,0.07,101.555,0,1.93,72.55,-27.97,18.7886,-5.19619
2.00E+11,2.00E+11,-37.09,147.282,0.069,101.545,0,1.806,72.32,-27.98,20.9026,-4.23439
2.00E+11,2.00E+11,-37.41,147.282,0.067,101.536,0,1.681,72.02,-28,23.8438,0.286132
2.00E+11,2.00E+11,-37.77,146.806,0.066,101.526,0,1.556,71.67,-28.05,25.3941,6.83164
2.00E+11,2.00E+11,-38.08,146.806,0.064,101.516,0,1.473,71.4,-28.07,28.6973,18.2295
2.00E+11,2.00E+11,-38.33,146.806,0.063,101.507,0,1.39,71.2,-28.07,33.1053,25.6921
2.00E+11,2.00E+11,-38.35,146.806,0.063,101.498,0,1.307,71.2,-28.09,38.7503,32.2152
2.00E+11,2.00E+11,-38.14,146.806,0.064,101.489,0,1.224,71.4,-28.14,43.5645,36.6038
2.00E+11,2.00E+11,-38.08,146.806,0.064,101.479,0,1.141,71.44,-28.16,46.3058,42.7628
2.00E+11,2.00E+11,-38.16,147.124,0.064,101.47,0,1.058,71.33,-28.15,49.8748,38.4141
2.00E+11,2.00E+11,-38.21,147.124,0.064,101.47,0,1.174,71.26,-28.16,54.0773,41.0307
2.00E+11,2.00E+11,-38.22,147.124,0.064,101.469,0,1.29,71.21,-28.21,57.6874,47.9417
2.00E+11,2.00E+11,-38.23,147.124,0.064,101.469,0,1.405,71.18,-28.25,62.0873,51.4277
2.00E+11,2.00E+11,-38.22,147.124,0.064,101.468,0,1.521,71.16,-28.27,72.9358,48.6499
2.00E+11,2.00E+11,-38.25,147.124,0.064,101.468,0,1.637,71.13,-28.29,80.0013,50.9243
2.00E+11,2.00E+11,-38.31,144.254,0.064,101.468,0,1.753,71.09,-28.31,80.5489,49.634
2.00E+11,2.00E+11,-38.24,144.254,0.064,101.467,0,1.768,71.19,-28.34,87.3048,49.251
2.00E+11,2.00E+11,-38.01,144.254,0.065,101.466,0,1.784,71.44,-28.36,89.2546,48.3754
2.00E+11,2.00E+11,-38.05,144.254,0.065,101.464,0,1.8,71.4,-28.39,91.5314,51.6639
2.00E+11,2.00E+11,-38.36,144.254,0.063,101.463,0,1.815,71.09,-28.42,96.7009,68.6886
2.00E+11,2.00E+11,-38.5,144.254,0.063,101.462,0,1.831,70.94,-28.43,99.6165,84.3167
2.00E+11,2.00E+11,-38.49,145.736,0.063,101.461,0,1.846,70.95,-28.43,98.6716,99.4041
2.00E+11,2.00E+11,-38.5,145.736,0.063,101.448,0,1.751,70.94,-28.44,99.4734,128.785
2.00E+11,2.00E+11,-38.51,145.736,0.063,101.435,0,1.656,70.91,-28.46,99.7642,146.483
2.00E+11,2.00E+11,-38.59,145.736,0.062,101.423,0,1.561,70.82,-28.5,89.985,160.88
2.00E+11,2.00E+11,-38.72,145.736,0.062,101.41,0,1.466,70.68,-28.55,85.7997,167.357
2.00E+11,2.00E+11,-38.71,145.736,0.062,101.397,0,1.371,70.68,-28.58,79.0228,174.726
2.00E+11,2.00E+11,-38.57,144.978,0.062,101.384,0,1.276,70.84,-28.58,72.5514,163.412
2.00E+11,2.00E+11,-38.7,144.978,0.062,101.373,0,1.189,70.7,-28.6,68.2424,158.053
2.00E+11,2.00E+11,-39.09,144.978,0.06,101.362,0,1.102,70.26,-28.65,65.4421,114.653
2.00E+11,2.00E+11,-39.32,144.978,0.059,101.351,0,1.014,70.06,-28.68,61.9845,91.2926
2.00E+11,2.00E+11,-39.41,144.978,0.059,101.34,0,0.927,70.08,-28.69,59.9254,66.1089
2.00E+11,2.00E+11,-39.49,144.978,0.058,101.329,0,0.84,70.02,-28.69,53.7984,47.588
2.00E+11,2.00E+11,-39.58,144.501,0.058,101.317,0,0.753,69.88,-28.68,47.6795,32.1502
2.00E+11,2.00E+11,-39.82,144.501,0.057,101.31,0,0.763,69.62,-28.69,40.6179,25.9149
2.00E+11,2.00E+11,-40.2,144.501,0.055,101.302,0,0.773,69.25,-28.73,35.9068,20.388
2.00E+11,2.00E+11,-40.26,144.501,0.055,101.294,0,0.783,69.21,-28.75,33.1255,18.8206
2.00E+11,2.00E+11,-40,144.501,0.056,101.286,0,0.793,69.51,-28.75,30.4348,17.6126
2.00E+11,2.00E+11,-39.88,144.501,0.057,101.278,0,0.804,69.63,-28.76,26.3253,14.1959
2.00E+11,2.00E+11,-39.9,145.072,0.057,101.27,0,0.814,69.57,-28.77,23.1694,15.0135
2.00E+11,2.00E+11,-40.02,145.072,0.056,101.269,0,0.758,69.44,-28.77,19.8825,10.8086
2.00E+11,2.00E+11,-40.24,145.072,0.055,101.268,0,0.702,69.22,-28.76,16.8512,4.63946
2.00E+11,2.00E+11,-40.35,145.072,0.055,101.268,0,0.646,69.11,-28.77,14.5409,0.695537
2.00E+11,2.00E+11,-40.36,145.072,0.055,101.267,0,0.59,69.08,-28.8,14.5409,0.507269
2.00E+11,2.00E+11,-40.2,145.072,0.056,101.266,0,0.533,69.24,-28.82,7.59817,-1.98654
2.00E+11,2.00E+11,-39.89,150.372,0.057,101.265,0,0.477,69.57,-28.82,11.0146,-0.969958
2.00E+11,2.00E+11,-39.68,150.372,0.058,101.257,0,0.546,69.77,-28.82,13.2572,-0.367984
2.00E+11,2.00E+11,-39.58,150.372,0.058,101.249,0,0.614,69.84,-28.82,16.4986,-0.692377
2.00E+11,2.00E+11,-39.46,150.372,0.059,101.241,0,0.682,69.97,-28.82,17.8786,-0.994799
2.00E+11,2.00E+11,-39.31,150.372,0.059,101.233,0,0.75,70.14,-28.82,20.9563,0.248996
2.00E+11,2.00E+11,-39.03,150.372,0.06,101.226,0,0.819,70.42,-28.78,23.2771,3.40458
2.00E+11,2.00E+11,-38.63,154.511,0.062,101.218,0,0.887,70.79,-28.7,24.3714,7.5974
2.00E+11,2.00E+11,-38.19,154.511,0.064,101.203,0,1.036,71.2,-28.62,27.8603,15.3792
2.00E+11,2.00E+11,-37.71,154.511,0.066,101.187,0,1.185,71.63,-28.54,34.9966,28.7135
2.00E+11,2.00E+11,-37.21,154.511,0.069,101.172,0,1.335,72.07,-28.47,40.7423,40.6238
2.00E+11,2.00E+11,-36.68,154.511,0.071,101.157,0,1.484,72.54,-28.4,46.0259,49.7113
2.00E+11,2.00E+11,-36.18,154.511,0.074,101.142,0,1.633,72.97,-28.31,46.9696,57.1398
2.00E+11,2.00E+11,-35.73,162.872,0.076,101.127,0,1.782,73.36,-28.22,51.1236,62.584
2.00E+11,2.00E+11,-35.44,162.872,0.078,101.117,0,1.889,73.58,-28.16,56.9027,70.9579
