TIMESTAMP,SW_IN_Fx/Rax,SW_IN_Fx,Rax,Ra,SW_IN_F,TA_F,P_F,WS_F,TA_D,RH,acpcp,apcp,dswrf,gust,spfh,tmax,tmin
20130212.0,0.0880892281491393,57.931,657.64,664.23,63.347,0.254,0.0,4.612,-0.6479999999999999,60.863,0.23,0.5599999999999999,433.0,49.55356999999999,1.125,-0.839999999999975,-2.0299999999999727
20130213.0,0.0953690739653433,63.347,664.23,670.9,143.547,-0.394,0.0,2.097,0.619,82.86099999999999,0.1,0.09,604.0,14.03832,1.047795,-2.599999999999966,-3.579999999999984
20130214.0,0.2139618423013862,143.547,670.9,677.63,55.727,0.225,1.6,4.248,-1.443,57.83875,0.0,3.2,205.0,36.85371,1.277198,-5.42999999999995,-6.1299999999999955
20130215.0,0.0822380945353659,55.727,677.63,684.41,125.544,-1.218,0.0,4.256,-3.072,51.745000000000005,0.26,1.2000000000000002,525.0,42.78806,0.989685,0.9600000000000364,-0.4199999999999591
20130216.0,0.1834339065764673,125.544,684.41,691.25,165.412,-4.29,0.0,2.303,-4.759,51.03,0.04,0.1,627.0,11.23979,0.67417499999999,-9.25,-9.909999999999968
20130217.0,0.2392940325497287,165.412,691.25,698.14,185.975,-9.049,0.0,2.865,5.925999999999998,53.418333333333344,0.18,0.2,564.0,31.63385,0.5493979999999999,-10.169999999999959,-11.159999999999968
20130218.0,0.2663863981436388,185.975,698.14,705.08,164.252,-3.123,0.0,3.162,3.014,76.8559090909091,0.0,0.0,401.0,24.28962,0.77413099999999,-13.0,-13.649999999999977
20130219.0,0.2329551256594996,164.252,705.08,712.08,31.344,-0.109,7.8,7.138,-6.464,55.88388888888889,0.21,12.8,366.0,70.4388,1.3259999999999998,2.5400000000000205,-1.4699999999999704
20130220.0,0.0440175261206606,31.344,712.08,719.1,129.546,-6.573,0.0,4.932,-0.1260000000000003,57.24636363636364,0.55,1.6,559.0,50.058400000000006,0.656041,-6.669999999999959,-6.96999999999997
20130221.0,0.1801501877346683,129.546,719.1,726.17,178.638,-6.699,0.0,3.222,4.472,84.61999999999999,0.01,0.13,684.0,27.37422,0.639637,-9.029999999999973,-10.329999999999984
20130222.0,0.2460002478758417,178.638,726.17,733.28,29.977,-2.227,3.8,5.325,2.91,72.35140909090909,0.0,8.219999999999999,183.0,36.46222,1.051522,-8.689999999999998,-9.92999999999995
20130223.0,0.0408807004145756,29.977,733.28,740.41,117.931,0.6829999999999999,0.0,3.791,-1.877,73.50045454545453,0.22,0.7,651.0,37.19654,1.270518,0.8700000000000045,-0.7199999999999704
20130224.0,0.159277967612539,117.931,740.41,748.53,94.135,-1.194,0.0,2.844,1.376,57.85181818181818,0.3399999999999999,0.7,552.0,21.8374,1.037985,-5.359999999999957,-6.0
20130225.0,0.1257598225856011,94.135,748.53,754.77,139.124,0.182,0.0,2.2030000000000003,0.8370000000000002,62.099545454545456,0.01,0.0,673.0,10.44519,1.048322,-5.4599999999999795,-6.169999999999959
20130226.0,0.184326351073837,139.124,754.77,761.98,94.851,1.019,17.6,6.001,0.6259999999999999,90.93,0.0,6.1,475.0,45.77459,1.25808999999999,-3.4399999999999977,-3.9499999999999886
20130227.0,0.1244796451350429,94.851,761.98,769.21,27.751,1.645,6.8,3.497,0.0230000000000001,81.27681818181817,0.0,25.21,92.0,26.57665,1.5959999999999999,0.6000000000000227,0.020000000000038654
20130228.0,0.0360772740864003,27.751,769.21,776.44,59.291,1.668,1.0,3.277,-3.976,69.00322727272727,0.61,3.33,478.0,31.65927,1.41,-0.39999999999997726,-1.2299999999999613
20130301.0,0.0763626294369172,59.291,776.44,783.7,84.165,-2.3080000000000003,0.0,3.652,-1.853,68.37231818181817,0.03,0.0,721.0,32.80205,0.876034,-3.5399999999999636,-4.8799999999999955
20130302.0,0.1073944111267066,84.165,783.7,790.96,86.47200000000002,-4.1610000000000005,0.0,3.187,0.0840000000000005,63.22166666666666,0.03,0.02,701.0,25.8729,0.717,-9.0,-9.649999999999977
20130303.0,0.1093253767573581,86.47200000000002,790.96,798.22,149.128,-4.077,0.0,3.531,0.7269999999999999,67.3136818181818,0.05,0.1,688.0,33.02103,0.73899999999999,-8.310000000000002,-9.21999999999997
20130304.0,0.1868256871539174,149.128,798.22,805.49,94.122,-3.35,0.0,2.924,0.7389999999999999,62.55012500000001,0.09,0.3,581.0,28.92986,0.8299320000000001,-9.71999999999997,-10.379999999999995
20130305.0,0.1168506126705483,94.122,805.49,812.75,227.597,-2.611,0.0,3.4360000000000004,4.177,66.22655,0.01,0.0,769.0,26.031460000000003,0.8322359999999999,-8.620000000000005,-10.109999999999957
20130306.0,0.2800332205475238,227.597,812.75,819.99,136.123,1.5659999999999998,0.0,3.737,1.0100000000000002,71.89545454545454,0.07,0.1,492.0,48.2089,1.279,-2.829999999999984,-4.269999999999982
20130307.0,0.166005682996134,136.123,819.99,827.23,115.462,2.576,0.0,2.604,-0.25,63.255,0.3399999999999999,1.7999999999999998,413.0,20.61587,1.404056,-0.9499999999999886,-1.8899999999999864
20130308.0,0.1395766594538399,115.462,827.23,834.46,180.957,2.326,0.0,2.563,-1.126,63.52500000000001,0.09,0.1,805.0,27.15002,1.272966,-1.5199999999999818,-3.92999999999995
20130309.0,0.2168552117537089,180.957,834.46,841.67,194.388,1.2,0.0,2.567,8.721,44.09625,0.0,0.0,719.0,10.701161,1.2189999999999999,-1.2899999999999636,-3.169999999999959
20130310.0,0.2309551249301983,194.388,841.67,848.86,180.05900000000003,9.921,0.0,3.343,-1.3219999999999992,73.23833333333334,0.0,0.0,649.0,29.60627,1.703,2.090000000000032,0.21000000000003638
20130311.0,0.2121186061305751,180.05900000000003,848.86,856.02,19.289,8.599,20.6,4.445,-7.236000000000001,84.85583333333334,0.08,8.899999999999999,156.0,61.10713,2.163,4.900000000000034,4.5400000000000205
20130312.0,0.0225333520244854,19.289,856.02,863.17,64.066,1.3630000000000002,0.0,5.752999999999999,-2.6930000000000005,65.30583333333333,0.28,10.0,612.0,50.9699,1.4200000000000002,4.6299999999999955,1.4300000000000068
