TIMESTAMP,SW_IN_Fx/Rax,SW_IN_Fx,Rax,Ra,SW_IN_F,TA_F,WS_F,TA_D,RH,dswrf,gust,spfh,tmax,tmin
20100811,0.186510698,179.054,960.02,965.36,163.597,14.661,2.766,-0.203,81.0546,767,31.0612,4.077,11.05,10.85
20100819,0.186815299,187.613,1004.27,1009.99,162.512,19.553,1.645,-0.466,76.48997,789,15.2293,3.931,16.05,15.05
20100829,0.13307958,141.425,1062.71,1068.63,148.699,25.099,2.355,-0.698,78.42386,865,17.028956,4.59,21.75,19.08
20100924,0.055539046,66.909,1204.72,1209.59,190.688,19.95,2.592,0.498,68.1184,971,30.01647,4.459,16.25,15.09
20100925,0.157646806,190.688,1209.59,1214.41,254.683,20.448,2.501,0.56,74.93571,1127,24.71373,4.106,14.25,13.15
20100926,0.209717476,254.683,1214.41,1219.17,241.57,21.008,3.135,1.694,73.97631,1133,31.19921,4.212,15.67,14.25
20100927,0.198142999,241.57,1219.17,1223.86,227.711,22.702,2.325,-1.112,79.815315,1081,24.75739,4.81,16.61,15.35
20100928,0.18605968,227.711,1223.86,1228.49,221.332,21.59,2.42,-3.957,72.33141,927,16.92993,5.47209,18.89,17.22
20100929,0.180165895,221.332,1228.49,1233.06,221.954,17.633,1.793,-1.112,74.40152273,1166,30.76043,3.283,16.39,13.44
20100930,0.180002595,221.954,1233.06,1237.57,267.002,16.521,2.068,0.394,72.57678636,1197,16.96301,3.002325,13.07,11.53
20101001,0.215746988,267.002,1237.57,1242,237.992,16.915,3.332,-2.705,76.25997727,303,33.30278,3.001,11.98,10.93
20101002,0.191619968,237.992,1242,1246.37,246.972,14.21,3.564,1.048,66.41117727,1199,34.98821,2.678517,14.009,12.024
20101003,0.198153036,246.972,1246.37,1250.67,253.571,15.258,2.95,1.986,78.02304091,999,28.00266,2.573,9.51,8.66
20101004,0.202748127,253.571,1250.67,1254.91,210.81,17.244,2.133,3.069,71.22053636,871,8.139849,3.273,12.28,11.07
20101005,0.167988143,210.81,1254.91,1259.26,266.235,20.313,1.953,1.637,71.82289167,1195,16.81046,3.826,13.18,12.07
20101006,0.211421787,266.235,1259.26,1263.36,233.156,21.95,2.6,-3.079,82.26615417,762,20.89143,4.288,16.23,14.76
20101007,0.184552305,233.156,1263.36,1267.38,137.023,18.871,2.99,-1.819,77.01190455,837,37.41969,4.56,18.55,17.36
20101008,0.108115167,137.023,1267.38,1271.34,235.731,17.052,2.358,2.163,71.44041667,1118,20.17187,3.452,12.87,11.64
20101009,0.185419321,235.731,1271.34,1275.23,213.729,19.215,2.866,-0.738,65.63280455,1180,21.53527,3.989,12.71,12.16
20101010,0.167600354,213.729,1275.23,1279.04,271.815,18.477,3.757,0.642,63.28983182,1259,38.80142,3.458,15.14,13.62
20101011,0.212514855,271.815,1279.04,1282.78,284.522,19.119,3.596,2.723,61.07770909,1273,40.29956,3.342,14.06,12.78
20101012,0.221801088,284.522,1282.78,1286.62,279.398,21.842,2.323,-1.575,68.39795,1229,29.33146,3.916,15.93,14.12
20101013,0.217156581,279.398,1286.62,1290.22,243.058,20.267,2.702,1.739,77.07024167,655,27.16726,4.204,18.58,17.1
20101014,0.188384927,243.058,1290.22,1293.76,117.464,22.006,2.568,1.879,76.67725833,686,24.99535,5.561,17.81,17.12
20101015,0.090792728,117.464,1293.76,1297.21,197.022,23.885,2.051,-2.841,79.9981125,768,15.26302,5.376,18.47,17.93
20101016,0.151881345,197.022,1297.21,1300.6,182.478,21.044,3.162,-3.109,76.354025,850,34.9847,4.84185,19.03,18.45
20101017,0.140302937,182.478,1300.6,1303.91,187.05,17.935,2.775,0.292,62.14514091,1259,34.90508,3.767,18.31,17.05
20101018,0.143453152,187.05,1303.91,1307.16,299.353,18.227,1.745,2.025,55.39446818,1319,12.62949,3.003,12.56,11.24
20101019,0.229010221,299.353,1307.16,1310.34,298.956,20.252,1.945,3.069,52.52992273,1332,12.28036,3.29,12.62,11.33
20101020,0.228151472,298.956,1310.34,1313.45,297.931,23.321,1.998,1.506,57.55625909,1321,19.76913,3.757,15.11,13.61
20101021,0.226830865,297.931,1313.45,1316.48,272.751,24.827,2.565,-1.537,81.04417083,1278,12.25034,4.414,18.08,16.57
20101022,0.207182031,272.751,1316.48,1322.05,74.041,23.29,1.509,-0.525,78.21654167,48,29.4936,5.252,20.94,20.31
20101023,0.05600469,74.041,1322.05,1322.36,192.556,22.765,1.512,0.858,64.5125375,684,12.436812,5.374,17.97,16.92
20101024,0.145615415,192.556,1322.36,1325.19,220.294,23.623,2.446,-3.765,63.22155909,1222,21.31872,5.23152,18.08,16.92
20101025,0.166235785,220.294,1325.19,1327.96,283.91,19.858,2.559,-0.646,59.94172273,1340,21.31033,4.01,17.91,16.68
20101026,0.21379409,283.91,1327.96,1330.67,306.521,19.212,2.022,-0.024,55.79870455,1360,13.19477,3.249,13.95,12.75
20101027,0.230350876,306.521,1330.67,1333.32,310.669,19.188,2.19,2.672,53.81732727,1376,18.45391,3.132,13.17,11.58
20101028,0.23300408,310.669,1333.32,1335.9,305.655,21.86,2.751,-2.002,66.5849,1359,20.30966,3.574,15.41,13.38
20101029,0.228800808,305.655,1335.9,1338.41,129.053,19.858,3.504,0.127,64.72665909,608,35.88716,4.943,17.09,16.42
20101030,0.096422621,129.053,1338.41,1340.87,241.14,19.985,2.884,-0.22,46.85139545,1166,27.36158,3.72124,18.13,17.55
20101031,0.179838463,241.14,1340.87,1343.26,314.568,19.765,1.994,0.656,51.14850455,1398,18.99322,2.726,12.23,11.45
20101101,0.234182511,314.568,1343.26,1345.6,315.085,20.421,2.223,2.002,47.867325,1397,14.07826,3.147,14.66,12.62
20101102,0.234159483,315.085,1345.6,1347.88,286.617,22.423,1.557,2.571,46.86945909,1373,11.82994,3.63,15.54,13.93
20101103,0.212642817,286.617,1347.88,1350.1,312.282,24.994,1.876,0.783,44.5683,1374,17.08486,3.813,17.4,16.06
20101104,0.231302866,312.282,1350.1,1352.26,308.713,25.777,2.089,-2.925,66.1584125,1269,9.67591,3.495153,18.29,16.46
20101105,0.228294115,308.713,1352.26,1354.37,199.673,22.852,2.437,-0.575,49.15143182,968,23.12852,4.434,22.63,19.69
20101106,0.147428694,199.673,1354.37,1356.42,316.048,22.277,2.019,2.25,43.40761818,1390,12.009884,3.476056,17.26,16.14
20101107,0.233001578,316.048,1356.42,1358.41,318.594,24.527,2.75,3.673,43.71485909,1407,18.39432,3.497667,17.87,16.25
20101108,0.234534493,318.594,1358.41,1360.37,316.091,28.2,2.982,-9.104,64.60624375,1377,28.96345,4.15024,19.34,18.84
20101109,0.232356638,316.091,1360.37,1362.26,141.77,19.096,3.242,-3.333,64.93310455,427,31.38339,4.106254,22.65,20.73
20101110,0.104069708,141.77,1362.26,1364.09,328.612,15.763,3.278,2.604,48.30628636,1459,27.92927,2.473747,12.15,10.11
20101111,0.240901993,328.612,1364.09,1365.89,330.376,18.367,2.923,0.808,50.72263636,1459,25.17386,2.623469,11.98,10.37
20101112,0.241875993,330.376,1365.89,1367.64,330.024,19.175,3.439,1,53.05348182,1461,31.33906,2.736528,12.94,11.2
20101113,0.241309116,330.024,1367.64,1369.33,330.214,20.175,2.533,2.202,52.67640909,1448,25.94693,2.995701,14.73,12.39
20101114,0.241150051,330.214,1369.33,1370.98,324.551,22.377,2.26,0.335,57.11755833,1365,18.61108,3.64289,15.44,13.65
20101115,0.236729201,324.551,1370.98,1372.58,321.844,22.712,2.584,-0.735,56.23082308,1230,18.59175,4.14852,17.95,16.74
20101116,0.23448105,321.844,1372.58,1374.14,373.566,21.977,2.305,0.138,52.64679615,1426,13.7258,3.596501,17.13,15.21
20101117,0.271854396,373.566,1374.14,1375.66,299.607,22.115,2.047,1.229,49.07498462,1199,15.45444,3.422238,16.59,14.88
20101118,0.21779146,299.607,1375.66,1377.12,375.483,23.344,1.759,-1.019,56.19804286,1455,10.31646,3.164394,15.74,14.51
20101119,0.272658156,375.483,1377.12,1378.56,205.725,22.325,2.522,3.746,51.28372692,736,26.73801,3.529546,17.15,16.21
20101120,0.149231807,205.725,1378.56,1379.95,351.899,26.071,2.503,-3.029,70.78211071,1342,35.91017,3.798019,21.69,19.18
20101121,0.255008515,351.899,1379.95,1381.29,70.102,23.042,1.866,2.273,60.56270455,906,17.26814,4.863,21.48,19.24
20101201,0.284794137,396.348,1391.7,1392.69,390.704,26.762,2.284,2.046,54.51596429,1510,14.29148,3.594549,18.01,16.5
20101202,0.280539101,390.704,1392.69,1393.63,341.315,28.808,2.721,-4.26,79.09078929,1110,14.80819,5.50163,21.28,20.46
20101203,0.244910773,341.315,1393.63,1394.54,92.083,24.548,1.509,-0.629,74.48548929,280,27.80198,6.38306,23.98,23.12
20101204,0.066031093,92.083,1394.54,1395.43,126.219,23.919,1.922,1.975,68.14113462,200,31.5801,6.118,20.9,20.27
20101205,0.090451689,126.219,1395.43,1396.28,278.287,25.894,2.541,0.25,56.20971786,1213,26.85455,5.6298,20.32,19.76
20101206,0.199306013,278.287,1396.28,1397.09,363.632,26.144,2.532,2.093,63.05523077,1383,25.65587,4.62647,20.88,19.54
20101207,0.26027815,363.632,1397.09,1397.88,272.751,28.237,1.608,-0.202,53.42707917,1277,9.23021,6.46992,22.86,22.46
20101208,0.195117607,272.751,1397.88,1398.63,377.942,28.035,2.518,-1.191,43.35006667,1502,24.98028,4.586,23.67,22.88
20101209,0.270223004,377.942,1398.63,1399.35,371.312,26.844,2.401,-0.034,50.95996786,1455,22.96207,3.779814,20.08,18.43
20101210,0.265346054,371.312,1399.35,1400.04,250.792,26.81,3.002,-3.102,62.78010769,1456,24.77815,5.08498,22.29,20.51
20101211,0.179132025,250.792,1400.04,1400.69,49.335,23.708,3.205,-2.448,47.31537692,1137,41.53882,7.00199,23.7,23.04
20101212,0.035221926,49.335,1400.69,1401.32,14.354,21.26,3.64,-3.866,61.92027,471,45.81535,5.830727,24.76,23.17
20101213,0.010243199,14.354,1401.32,1401.91,392.524,17.394,2.838,3.341,55.360675,1536,27.87619,2.650655,12.36,12.06
20101214,0.279992296,392.524,1401.91,1402.47,400.92,20.735,1.669,2.982,55.13308182,1543,9.20627,2.748754,12.79,11.59
20101215,0.285867077,400.92,1402.47,1403.01,398.493,23.717,1.915,1.768,61.83558182,1508,11.93374,3.7096,16.08,14.93
20101216,0.284027199,398.493,1403.01,1403.51,334.479,25.485,2.035,1.196,64.71890455,1180,21.9527,4.603216,19.66,17.62
20101217,0.238316079,334.479,1403.51,1403.97,309.779,26.681,1.427,2.844,56.04993636,1140,14.30494,5.2294,20.51,18.67
20101218,0.220645028,309.779,1403.97,1404.41,374.368,29.525,1.731,-1.842,59.17239643,1500,17.73092,4.91038,21.61,20.38
20101219,0.266566031,374.368,1404.41,1404.81,291.449,27.683,2.632,-3.362,66.32457083,1088,32.64159,6.05247,24.96,24.04
20101220,0.207465066,291.449,1404.81,1405.18,69.268,24.321,2.107,3.679,67.79612083,730,16.61547,6.36,23.87,22.95
20101221,0.049294752,69.268,1405.18,1405.51,279.847,28,1.942,-0.808,66.00528333,500,15.59987,6.08,20.87,20.19
20101222,0.199107086,279.847,1405.51,1405.82,248.961,27.192,1.733,0.779,65.76019167,940,14.30251,6.347,23.12,22.56
20101223,0.177093084,248.961,1405.82,1406.1,351.184,27.971,1.668,-0.096,67.30633929,1230,9.2869,6.46226,22.26,21.55
20101224,0.249757485,351.184,1406.1,1406.34,272.339,27.875,2.024,0.419,70.38929091,1080,19.98185,6.43398,23.38,22.34
20101225,0.193650895,272.339,1406.34,1406.54,359.288,28.294,1.396,0.431,53.89370909,1330,13.44472,6.28799,22.58,22.19
20101226,0.255441011,359.288,1406.54,1406.63,397.107,28.725,2.662,-2.035,46.89293636,1520,26.28528,4.772695,23.42,21.96
20101227,0.282310913,397.107,1406.63,1406.44,341.282,26.69,2.737,0.181,56.29368182,1530,32.23113,3.989111,21.56,19.89
20101228,0.242656637,341.282,1406.44,1406.95,335.744,26.871,2.941,-0.254,56.49495417,1500,31.13579,4.55541,22.55,21.21
20101229,0.238632503,335.744,1406.95,1407.02,327.381,26.617,3.009,-0.104,59.29080769,1480,30.75001,4.70823,23.04,21.12
20101230,0.232676863,327.381,1407.02,1407.05,275.665,26.513,3.108,-0.559,66.70186538,1460,33.02955,5.05505,24.35,22.1
20101231,0.195916989,275.665,1407.05,1407.04,223.717,25.954,1.803,-0.491,67.16465556,1190,27.36701,5.73389,22.68,21.66
20110101,0.158998323,223.717,1407.04,1407.02,192.018,25.463,1.772,-0.594,70.813455,780,21.96981,5.68068,20.5,20.16
20110102,0.136471408,192.018,1407.02,1406.94,229.779,24.869,2.079,0.466,68.04596923,1160,25.20698,5.63256,20.79,20.39
20110103,0.163318265,229.779,1406.94,1406.82,211.013,25.335,1.909,1.652,64.57308077,1443,17.8992,5.82577,20.22,19.02
20110104,0.149992892,211.013,1406.82,1406.66,240.501,26.987,1.347,1.892,56.60664231,1242,10.28372,6.163,21.2,20.23
20110105,0.170973085,240.501,1406.66,1406.46,286.268,28.879,1.692,0.069,57.50859615,1220,9.51372,6.12717,23.06,22.12
20110106,0.203537961,286.268,1406.46,1406.22,297.008,28.948,1.721,-0.277,55.87662692,1431,13.67433,5.77342,22.95,22.06
20110107,0.211210195,297.008,1406.22,1405.94,290.382,28.671,1.788,0.766,62.26686923,1345,15.46127,5.92247,23.96,22.76
20110108,0.206539397,290.382,1405.94,1405.61,276.076,29.437,1.851,0.784,61.44085769,1313,12.38762,6.195,26.15,23.12
20110109,0.1964101,276.076,1405.61,1405.25,260.244,30.221,1.355,-2.952,67.42236154,1360,11.31654,6.27025,26.5,25.31
20110110,0.185194094,260.244,1405.25,1404.84,273.898,27.269,1.593,-0.269,64.64912692,980,14.29833,6.15217,26.42,24.16
20110111,0.194967398,273.898,1404.84,1404.39,216.152,27,1.655,0.715,52.197775,1218,18.92184,6.23813,22.37,21.7
20110112,0.153911663,216.152,1404.39,1403.89,303.876,27.715,1.766,0.206,54.87563846,1470,16.01386,5.12634,21.32,20.53
20110113,0.216452856,303.876,1403.89,1403.34,265.551,27.921,1.428,1.989,49.88597083,1457,12.46987,5.18028,21.38,20.41
20110114,0.189227842,265.551,1403.34,1402.75,289.999,29.91,1.543,-0.112,52.78595,1460,16.36554,5.1711,22.61,21.34
20110115,0.206736054,289.999,1402.75,1402.11,323.906,29.798,1.795,0.65,51.29493846,1450,20.53272,5.329,23.42,22.26
20110116,0.231013259,323.906,1402.11,1401.42,300.578,30.448,2.43,-2.317,61.74412,1310,20.2836,5.317,23.9,22.13
20110117,0.214481026,300.578,1401.42,1400.69,224.107,28.131,2.344,-0.762,61.33246667,550,29.33611,6.13943,28.36,25.65
20110118,0.159997573,224.107,1400.69,1399.9,266.527,27.369,1.833,1.65,58.69430769,1389,25.97149,6.16826,22.57,21.6
20110119,0.190390028,266.527,1399.9,1399.06,301.548,29.019,1.616,-1.727,61.97605,1429,14.83483,6.0336,23.15,21.59
20110120,0.215536146,301.548,1399.06,1398.17,241.342,27.292,2.885,0.875,58.71172692,1401,23.87142,5.683,24.85,22.94
20110121,0.172612772,241.342,1398.17,1397.23,288.089,28.167,3.385,-0.023,60.75555769,1387,37.58605,6.16719,22.6,21.77
20110122,0.20618581,288.089,1397.23,1396.23,247.087,28.144,1.744,0.421,57.71941154,1364,17.22437,6.7,22.97,21.45
20110123,0.176967262,247.087,1396.23,1395.17,270.954,28.565,2.145,-0.309,61.80547308,1195,15.8716,6.50365,23.35,22.29
20110124,0.194208591,270.954,1395.17,1394.06,243.198,28.256,1.271,2.25,55.62485,1164,19.946711,6.65673,24.89,23.63
20110125,0.174453036,243.198,1394.06,1392.89,251.514,30.506,1.487,0.498,52.32973077,1136,9.25706,6.37027,24.84,23.75
20110126,0.180569894,251.514,1392.89,1391.67,257.897,31.004,2.707,-3.437,67.98689231,1069,20.88276,6.28516,26.79,26.08
20110127,0.185314766,257.897,1391.67,1390.38,250.048,27.567,2.069,-1.615,71.35146818,958,17.69508,6.43801,27.27,26.25
20110128,0.179841482,250.048,1390.38,1389.04,263.595,25.952,1.936,2.054,66.40190769,1028,27.88506,6.71766,26,25.3
20110129,0.189767753,263.595,1389.04,1387.63,246.842,28.006,1.372,1.498,64.15211538,1104,13.06254,6.974,22.11,21.74
20110130,0.177887477,246.842,1387.63,1386.16,243.79,29.504,1.277,0.654,62.58318462,1176,14.74687,6.89914,24.12,23.05
20110131,0.175874358,243.79,1386.16,1384.63,249.63,30.158,2.186,-3.502,55.31433077,1062,12.98491,6.749,25.1,23.88
20110201,0.18028643,249.63,1384.63,1383.03,198.659,26.656,2.481,0.242,66.45881667,1117,26.09901,6.48225,24.66,23.6
20110202,0.143640413,198.659,1383.03,1381.36,279.488,26.898,2.769,2.871,63.46865385,1385,33.00176,5.95506,21.72,20.79
20110203,0.20232814,279.488,1381.36,1379.62,245.115,29.769,2.041,-0.948,68.84578846,1234,17.82725,6.98165,23.96,22.59
20110204,0.177668488,245.115,1379.62,1377.82,174.65,28.821,2.089,-1.548,69.11444231,1168,8.92847,7.09887,24.46,23.8
20110205,0.126758212,174.65,1377.82,1375.95,215.567,27.273,1.675,0.937,63.5471375,1092,11.77617,7.63314,24.07,23.53
20110206,0.156667757,215.567,1375.95,1374.01,221.944,28.21,2.052,-0.187,64.40929615,1317,22.45827,6.92686,23.78,23.02
20110207,0.16153012,221.944,1374.01,1372,210.436,28.023,1.875,-0.427,56.03984115,1181,32.05319,7.07537,23.87,22.86
20110208,0.153379009,210.436,1372,1369.92,58.749,27.596,2.15,-2.833,72.95572692,947,25.14827,7.55595,24.26,23.55
20110209,0.042884986,58.749,1369.92,1367.76,158.87,24.763,2.104,0.664,64.63975909,368,28.18552,5.64699,21.39,19.94
20110210,0.116153419,158.87,1367.76,1365.53,207.507,25.427,1.997,1.615,67.59206923,824,22.68444,5.84745,20.38,19.08
20110211,0.151960777,207.507,1365.53,1363.23,205.817,27.042,2.041,-0.477,58.30478423,1255,17.08737,5.88127,19.76,18.69
20110212,0.150977458,205.817,1363.23,1360.85,121.946,26.565,2.43,0.012,66.58749545,530,20.7708,6.22633,22.24,21.85
20110213,0.08961017,121.946,1360.85,1358.39,239.271,26.577,1.85,-0.442,59.35369167,1217,10.04295,6.13107,20.71,19.62
20110214,0.176143081,239.271,1358.39,1355.86,294.084,26.135,3.125,-1.014,60.41061364,1340,29.26559,5.18253,20.81,19.57
20110215,0.2168985,294.084,1355.86,1353.25,296.969,25.121,3.209,2.216,60.84768636,1337,36.97645,5.2226,19.52,18.51
20110216,0.219448735,296.969,1353.25,1350.56,242.747,27.337,2.271,1.809,61.16908182,1197,29.31019,6.086,21.92,20.59
20110217,0.179738035,242.747,1350.56,1347.79,270.899,29.146,2.033,0.058,59.91098182,1205,25.92028,6.50237,23.91,22.17
20110218,0.200994962,270.899,1347.79,1344.94,267.107,29.204,1.99,-0.125,60.40417273,1241,21.04928,6.39564,23.96,22.88
20110219,0.198601425,267.107,1344.94,1342.01,261.278,29.079,1.891,-0.321,61.8220375,1209,23.34177,6.48851,24,23.01
20110220,0.194691545,261.278,1342.01,1339,230.177,28.758,1.693,-2.048,67.9322625,1210,27.64394,6.7401,23.36,22.31
20110221,0.171902166,230.177,1339,1335.91,197.704,26.71,1.038,-1.164,74.4535875,100,20.22248,6.553,23.95,23.23
20110222,0.147992005,197.704,1335.91,1332.74,153.01,25.546,1.445,-0.077,62.454175,417,21.04335,6.65422,22.19,21.86
20110223,0.11480859,153.01,1332.74,1329.49,99.591,25.469,2.345,1.042,67.78803,241,28.39159,6.51198,21.37,21.17
20110224,0.074909176,99.591,1329.49,1326.01,212.496,26.511,1.765,-0.931,73.8801,1235,22.71096,6.46847,21.3,20.99
20110226,0.132534228,175.307,1322.73,1319.23,176.224,25.365,2.535,-1.321,65.8296,769,26.70712,5.78968,19.71,19.22
20110428,0.190116238,190.217,1000.53,994.81,154.978,21.57,1.748,1.265,66.4917,746,17.37774,4.464,16.33,14.97
20110429,0.155786532,154.978,994.81,989.13,169.19,22.835,1.881,-1.86,78.51581364,760,17.82067,4.933,17.69,16.95
20110430,0.171049306,169.19,989.13,983.5,72.885,20.975,1.817,-4.842,79.107335,641,26.83885,5.092,19.42,18.64
20110501,0.074107778,72.885,983.5,977.92,108.187,16.133,2.238,-2.591,82.287315,471,35.88087,3.364,17.65,14.08
20110502,0.110629704,108.187,977.92,973.16,80.699,13.542,2.095,1.06,73.827445,415,30.36428,2.84,11.75,11.19
20110503,0.082924699,80.699,973.16,966.93,160.191,14.602,1.956,0.904,67.38788889,806,10.77617,2.759,8.75,8.33
20110504,0.165669697,160.191,966.93,961.53,181.446,15.506,1.464,2.617,68.19353889,808,6.52917,2.943,9.65,8.98
20110505,0.188705501,181.446,961.53,956.19,179.502,18.123,1.856,1.881,67.02766667,793,11.11487,3.126,11.25,9.98
20110506,0.187726289,179.502,956.19,950.92,177.29,20.004,1.319,0.217,66.84957778,781,8.14427,3.695,13.65,13.06
20110507,0.1864405,177.29,950.92,945.7,174.289,20.221,1.725,1.529,78.647115,762,11.26391,4.164,13.35,12.72
20110508,0.184296288,174.289,945.7,940.6,63.587,21.75,1.602,-0.838,70.198965,249,14.82942,4.908,17.7,17.34
20110509,0.067602594,63.587,940.6,935.54,124.495,20.912,2.287,-0.995,77.878775,661,23.08618,4.592,17.26,16.03
20110510,0.133072878,124.495,935.54,930.57,51.854,19.917,3.066,4.462,73.62853,413,11.83964,5.506,16.24,15.92
20110511,0.055722837,51.854,930.57,925.67,81.003,24.379,1.853,-0.667,74.188115,528,25.2706,6.008,19.95,19.53
20110512,0.087507427,81.003,925.67,920.86,71.754,23.712,1.923,-3.358,76.4147,530,18.71372,5.583,19.85,19.19
20110513,0.077920639,71.754,920.86,916.14,162.525,20.354,2.686,-3.064,78.36844375,633,31.82686,4.585,17.95,17.11
20110514,0.177401925,162.525,916.14,911.49,48.304,17.29,2.913,-1.169,78.029205,110,30.44299,3.875,15.35,14.56
20110515,0.052994547,48.304,911.49,906.94,98.03,16.121,2.675,-0.161,73.521465,453,31.22437,3.421,12.35,11.85
20110516,0.108088738,98.03,906.94,902.49,139.225,15.96,2.732,0.257,74.339525,717,33.03894,3.463,12.05,11.15
20110517,0.154267637,139.225,902.49,898.13,144.899,16.217,2.022,1.139,66.594781,716,25.65409,3.489,11.55,10.55
20110518,0.161334105,144.899,898.13,893.87,111.12,17.356,1.703,1.817,70.574985,266,14.38692,3.803,13.25,12.45
20110519,0.124313379,111.12,893.87,889.7,139.239,19.173,1.579,-0.706,66.51429444,689,11.06199,3.838,13.35,12.75
20110520,0.156501068,139.239,889.7,885.64,158.956,18.467,2.097,0.535,66.79088889,702,25.27058,3.542,14.15,12.65
20110521,0.179481505,158.956,885.64,881.67,157.888,19.002,1.979,3.794,61.489445,691,23.35127,3.888,13.55,12.55
20110522,0.17907834,157.888,881.67,877.82,135.576,22.796,2.545,0.569,73.40384,181,32.94045,4.553,16.85,16.52
20110523,0.154446242,135.576,877.82,874.07,50.328,23.365,1.595,-1.394,79.437915,271,13.4657,5.323,17.45,17.13
20110524,0.057578912,50.328,874.07,870.43,98.54,21.971,2.085,-1.579,76.75513,256,24.68703,5.472,19.25,18.57
20110525,0.113208414,98.54,870.43,866.89,89.522,20.392,2.263,-4.659,81.62858571,486,39.17602,4.51341,21.35,20.25
20110526,0.103268004,89.522,866.89,863.48,73.797,15.733,1.747,-1.798,81.46762222,191,19.70905,3.419,14.85,14.15
20110527,0.085464631,73.797,863.48,860.17,123.011,13.935,2.162,-0.504,68.5523,681,28.70088,3.129,11.05,10.05
20110528,0.143007778,123.011,860.17,856.98,153.064,13.431,2.764,-0.058,70.68215,688,35.57034,2.905,9.75,9.05
20110529,0.178608602,153.064,856.98,853.91,152.667,13.373,2.316,2.333,68.59175625,683,25.9792,2.846,9.75,8.65
20110530,0.178785821,152.667,853.91,850.96,147.317,15.706,1.637,2.354,71.04813333,513,12.8767,3.096,9.75,8.95
20110531,0.173118595,147.317,850.96,848.12,88.966,18.06,1.243,-2.587,74.58640625,174,6.578305,3.382,14.45,13.1
20110601,0.104897892,88.966,848.12,845.41,144.911,15.473,1.69,0.923,78.59197222,570,6.04415,3.357,11.35,10.55
20110602,0.171409139,144.911,845.41,842.82,109.203,16.396,1.551,0.714,69.236175,130,9.79617,3.74,11.75,11.15
20110603,0.129568591,109.203,842.82,840.35,73.014,17.11,1.517,-7.097,76.20201875,275,16.29381,4.113,16.45,15.32
20110604,0.086885226,73.014,840.35,838,132.075,10.013,2.852,-0.786,73.829825,673,31.21265,2.409,12.55,10.52
20110605,0.157607399,132.075,838,835.78,151.574,9.227,1.934,6.158,71.4663375,681,15.42807,1.953386,4.75,3.68
20110606,0.181356338,151.574,835.78,833.69,136.614,15.385,2.674,-1.635,95.12257222,543,27.41308,3.383,8.45,7.85
20110607,0.163866665,136.614,833.69,831.72,50.868,13.75,2.082,-2.558,91.51910556,134,26.66883,3.104,14.15,13.25
20110608,0.061160006,50.868,831.72,829.89,72.519,11.192,1.612,0.248,80.74975,411,8.470356,2.8,10.75,10.35
20110609,0.08738387,72.519,829.89,828.18,139.312,11.44,1.843,2.089,73.3285125,629,8.11174,2.773,10.25,8.46
20110610,0.168214639,139.312,828.18,826.6,141.151,13.529,1.285,1.619,66.25874375,634,4.499384,2.644,8.25,7.54
20110611,0.170760948,141.151,826.6,825.15,144.168,15.148,2.098,2.625,65.072925,643,19.62838,2.888,9.85,8.95
20110612,0.174717324,144.168,825.15,823.82,139.927,17.773,2.376,-0.902,73.79105556,629,30.42823,3.565,11.25,10.75
20110613,0.169851424,139.927,823.82,822.5,112.556,16.871,2.709,-1.644,76.28957222,534,25.02181,3.722,15.25,14.65
20110614,0.136846201,112.556,822.5,821.25,120.659,15.227,2.467,4.108,66.08641875,409,30.04255,3.442,12.25,10.95
20110615,0.146921157,120.659,821.25,820.19,138.661,19.335,2.703,1.759,59.8039625,621,48.89841,4.025,16.35,15.65
20110616,0.169059608,138.661,820.19,819.26,136.594,21.094,3.102,-0.321,69.12542222,605,49.18224,4.31,16.35,16.05
20110617,0.166728511,136.594,819.26,818.46,30.6,20.773,2.645,1.937,69.95675,291,32.15553,5.061,20.45,18.75
20110618,0.037387288,30.6,818.46,817.8,109.621,22.71,2.239,2.24,62.57036667,286,24.75097,5.338,18.45,17.25
20110619,0.134043776,109.621,817.8,817.27,106.52,24.95,3.359,-2.1,62.01320278,483,49.51127,5.374,21.45,20.75
20110620,0.130336364,106.52,817.27,816.87,65.42,22.85,2.129,-0.995,81.87638571,189,31.9621,5.508,23.35,21.95
20110621,0.080086183,65.42,816.87,816.61,24.842,21.855,2.382,-2.601,72.29241111,51,21.92371,5.562,20.35,19.82
20110622,0.030420886,24.842,816.61,816.48,38.435,19.254,2.474,-4.406,60.478857,66,18.44213,5.676,19.85,19.36
20110623,0.047074025,38.435,816.48,816.48,23.549,14.848,2.449,-3.685,80.32986417,22,25.69323,4.305,19.35,17.95
20110624,0.028842103,23.549,816.48,816.63,98.863,11.163,1.703,0.468,83.79957222,160,16.95456,3.007,10.15,8.95
20110625,0.12106217,98.863,816.63,816.89,93.367,11.631,2.868,-4.227,80.98650625,538,29.55895,2.761,10.55,9.25
20110626,0.114295682,93.367,816.89,817.3,93.263,7.404,2.522,-1.514,75.8288625,541,31.0941,1.982,8.95,6.75
20110627,0.114111098,93.263,817.3,817.84,146.252,5.89,1.547,2.227,76.133525,662,15.95815,1.59,2.75,1.77
20110628,0.178827154,146.252,817.84,818.51,125.651,8.117,1.595,3.535,69.12835625,572,7.57433,1.713,3.05,2.18
20110629,0.153511869,125.651,818.51,819.31,131.664,11.652,2.083,1.088,81.14862143,566,17.90593,2.393,7.95,5.72
