TIMESTAMP,SW_IN_Fx/Rax,SW_IN_Ff,Raf,Ra,SW_IN_F,TA_F,P_F,WS_F,TA_D,RH,acpcp,apcp,dswrf,gust,spfh,tmax,tmin
20120707,0.277101727,311.278,1199.74,1200.78,285.57,27.959,0,2.282,-3.22,58.535,6.88,7,1005,13.13226,5.872,22.25,21.55
20120708,0.237820417,353.421,1198.66,1199.74,311.278,24.739,0,2.763,-2.696,51.3428125,0.69,0.6,1156,25.76601,4.544,19.75,17.35
20120709,0.259454548,350.548,1197.51,1198.66,353.421,22.043,0.363,2.569,0.972,51.586875,1.46,1.5,1307,17.15886,3.876,17.05,13.95
20120710,0.294846746,355.189,1196.3,1197.51,350.548,23.015,0.029,2.879,0.741,45.3077,0.3,0.2,1321,12.48426,4.088,17.55,16.15
20120711,0.29273075,340.519,1195.03,1196.3,355.189,23.756,0,2.548,1.998,40.748,0,0,1367,14.2306,3.897,17.55,16.15
20120712,0.296906294,325.737,1193.7,1195.03,340.519,25.754,0,2.108,1.237,51.765,0,0,1331,11.25103,4.633,18.05,16.85
20120713,0.284945985,308.869,1192.31,1193.7,325.737,26.991,0,2.913,-1.852,60.47533333,0.99,1,1316,17.87113,5.098,20.95,19.75
20120714,0.272880121,195.739,1190.85,1192.31,308.869,25.139,0,2.206,-0.304,73.22653846,0,0,1157,15.56965,5.15152,21.05,19.55
20120715,0.259050918,324.947,1189.33,1190.85,195.739,24.835,8.738,2.508,1.081,63.53536667,2.26,3,961,19.83682,5.815,19.95,19.55
20120716,0.164369148,312.397,1187.75,1189.33,324.947,25.916,0.053,2.928,2.857,64.57633333,0.12,0,1262,19.91324,5.75,21.35,20.25
20120717,0.273218535,165.019,1186.1,1187.75,312.397,28.773,0,4.469,-4.536,70.099,0.04,0,1271,42.59741,6.497,23.35,22.35
20120718,0.263015786,83.721,1184.39,1186.1,165.019,24.237,0.059,2.009,-3.005,77.39106667,6.16,6.11,1076,16.05615,6.158,24.95,21.75
20120719,0.139127392,238.113,1182.61,1184.39,83.721,21.232,7.49,3.167,-0.539,60.74966667,0.04,4.04,672,38.84368,4.466,21.15,19.25
20120720,0.07068702,303.186,1180.76,1182.61,238.113,20.693,1.602,3.933,1.012,65.2774,0.64,3.71,203,40.82907,3.806405,17.25,16.55
20120721,0.201345329,319.498,1178.84,1180.76,303.186,21.705,0.169,2.487,4.547,63.73734615,0,0,1241,12.81429,4.559,16.65,15.75
20120722,0.25677191,324.471,1176.86,1178.84,319.498,26.252,5.739,3.578,1.439,67.3257,8.11,8.17,1224,35.19619,5.813,18.85,18.05
20120723,0.271027451,318.377,1174.8,1176.86,324.471,27.691,0.54,4.779,-2.366,51.03533333,4.6,4.63,1248,43.51928,6.568,22.15,21.45
20120724,0.27570909,328.145,1172.68,1174.8,318.377,25.325,0,3.603,-1.982,48.62466667,0.97,1.02,1240,29.45959,5.09,23.55,21.15
20120725,0.271005277,107.087,1170.48,1172.68,328.145,23.343,0.61,2.989,0.682,81.34733333,0,0,1258,20.88572,3.927,16.35,14.85
20120726,0.279824846,195.093,1168.21,1170.48,107.087,24.025,16.666,3.272,-0.625,75.45436667,27.14,28,907,49.08535,6.677,21.95,20.05
20120727,0.091489816,227.371,1165.86,1168.21,195.093,23.4,0.761,1.905,-0.168,70.15233333,5.88,5.95,931,15.73202,5.451,20.15,18.75
20120728,0.167001652,329.974,1163.44,1165.86,227.371,23.232,0.863,2.813,1.042,49.47846154,23.85,23.77,1187,26.78346,5.171,19.65,19.05
20120729,0.195024274,330.24,1160.95,1163.44,329.974,24.274,0,2.384,0.633,50.45,0.01,0,1282,14.18412,3.833,18.65,16.35
20120730,0.283619267,223.456,1158.38,1160.95,330.24,24.907,0,2.079,0.856,67.334,0,0,1256,9.191806,4.294,17.25,15.45
20120731,0.284456695,266.592,1155.73,1158.38,223.456,25.763,2.263,2.972,-2.315,68.46533333,1.35,1.3,1115,22.77078,5.511,19.75,19.35
20120801,0.192903883,231.999,1153.01,1155.73,266.592,23.448,0.117,2.906,0.789,64.29066667,0.71,0.6,1169,19.77083,5.109,19.15,16.85
20120802,0.230669793,301.803,1150.21,1153.01,231.999,24.237,0.051,2.717,3.041,54.45,0.07,0.1,1113,18.73299,4.96208,18.15,16.45
20120803,0.201211611,291.134,1147.33,1150.21,301.803,27.278,2.122,2.29,-3.222,65.11966667,1.82,1.85,1204,10.4684,5.22,20.85,18.95
20120804,0.262389477,134.953,1144.36,1147.33,291.134,24.056,1.299,3.087,-1.34,77.05384615,0.27,0.2,1205,23.77226,6.189,23.65,22.75
20120805,0.253749139,333.662,1141.32,1144.36,134.953,22.716,18.973,4.553,-0.879,53.20233333,15.77,15.8,1012,54.05483,6.51,24.05,23.65
20120806,0.117928799,326.151,1138.2,1141.32,333.662,21.837,0,2.435,2.974,53.61936667,0,0,1256,18.24874,3.64,18.15,14.95
20120807,0.292347457,286.721,1134.99,1138.2,326.151,24.811,0,3.09,1.411,57.16233333,0,0,1231,21.81509,4.533,15.95,15.25
20120808,0.286549815,97.527,1131.7,1134.99,286.721,26.222,3.373,2.862,-6.533,78.852,2.7,2.8,1150,18.04946,5.15501,19.85,19.51
20120809,0.252619847,148.292,1128.33,1131.7,97.527,19.689,2.135,2.36,1.792,77.2534,1.18,1.4,288,17.72707,4.586,18.05,16.93
20120810,0.086177432,148.104,1124.87,1128.33,148.292,21.481,24.114,2.51,-1.594,79.764,12.95,18.95,811,24.41999,5.23,17.95,17.01
20120811,0.13142609,196.884,1121.33,1124.87,148.104,19.887,10.388,3.457,1.576,72.08653846,15.3,15.2,733,36.19661,4.815,16.85,16.3
20120812,0.131663214,193.611,1117.7,1121.33,196.884,21.463,0.917,2.991,1.269,66.41736667,3.88,3.8,775,28.34136,4.596,16.35,15.54
20120813,0.175580784,102.445,1113.98,1117.7,193.611,22.732,0.224,2.226,-1.72,81.36733333,1.23,1.3,1095,13.48123,4.576,16.85,15.85
20120814,0.173222689,288.479,1110.19,1113.98,102.445,21.012,8.993,1.672,1.024,66.82936667,2.03,2.4,608,11.07758,4.691,18.65,18
20120815,0.091963051,250.897,1106.3,1110.19,288.479,22.036,0.868,2.186,2.232,67.80166667,1.11,1.2,996,10.8122,4.508,16.75,15.41
20120816,0.259846513,244.177,1102.33,1106.3,250.897,24.268,0.703,3.042,-2.62,61.92233333,0.21,0.2,1097,22.99334,4.848,17.25,16.16
20120817,0.226789298,312.818,1098.27,1102.33,244.177,21.648,3.298,3.224,-2.766,50.80066667,6.77,7.2,949,33.55815,4.564,21.25,20.37
20120818,0.221509893,247.524,1094.12,1098.27,312.818,18.882,0,2.225,1.679,56.40692308,0,0,1165,9.98841,3.091,13.45,11.88
20120819,0.284827957,247.708,1089.89,1094.12,247.524,20.561,0.288,1.879,-1.134,50.80966667,0,0,990,3.957703,3.428,13.65,12.55
20120820,0.226231126,296.037,1085.56,1089.89,247.708,19.427,0,2.443,0.687,47.33433333,2.07,2.1,1125,12.20048,3.639,14.45,12.95
20120821,0.227277982,277.496,1081.15,1085.56,296.037,20.114,0,2.472,1.783,58.49836667,0,0,1150,6.494111,2.946,12.35,10.75
20120822,0.272704411,293.539,1076.66,1081.15,277.496,21.897,0,2.381,2.456,52.189,0,0,1120,7.86677,3.858,14.95,13.75
20120823,0.256667437,285.175,1072.07,1076.66,293.539,24.353,0,2.186,-0.836,53.475,0,0,1114,11.91985,4.288,16.45,15.55
20120824,0.27263853,281.975,1067.4,1072.07,285.175,23.517,0,2.183,-0.246,55.57076923,0,0,1104,8.54371,4.419,17.15,16.48
20120825,0.266004086,277.292,1062.64,1067.4,281.975,23.271,0,2.684,-1.317,63.68868182,0,0,1093,12.68798,5.019,20.25,19.83
20120826,0.264169946,37.824,1057.79,1062.64,277.292,21.954,0,3.038,-1.394,88.53730769,0,0,1034,24.28019,4.982,21.72,20.77
20120827,0.260946322,262.383,1052.86,1057.79,37.824,20.56,4.737,2.687,1.176,64.24811538,1.47,20.4,186,29.89703,5.63,20.8,20.31
20120828,0.03575757,280.378,1047.86,1052.86,262.383,21.736,0,2.976,-2.263,52.69884615,0.25,0.3,1064,31.79088,4.319,19.15,16.58
20120829,0.249209771,276.466,1042.92,1047.86,280.378,19.473,0,2.56,1.928,60.66192308,0,0,1091,15.89427,3.265,14.45,11.83
20120830,0.267572004,264.495,1037.9,1042.92,276.466,21.401,0,3.204,2.803,65.63388462,0,0,1081,23.23248,4.02,14.55,13.65
20120831,0.265088406,231.163,1032.8,1037.9,264.495,24.204,0,4.428,-2.98,58.10653846,0,0,1038,42.35905,5.105,18.65,17.68
20120901,0.254836689,251.374,1027.61,1032.8,231.163,21.224,0,1.897,-0.565,50.53384615,0,0,892,13.519133,3.881,21.35,18.67
20120902,0.22382165,259.708,1022.35,1027.61,251.374,20.659,0,3.182,-0.952,67.05269231,0,0,932,28.14561,4.317,18.45,17.65
20120903,0.244620041,72.397,1017.01,1022.35,259.708,19.707,0,2.583,-1.639,82.64423077,0.04,0.1,989,25.88026,5.485,19.95,19.09
20120904,0.25403042,252.764,1011.58,1017.01,72.397,18.068,20.119,2.43,1.779,65.47734615,15.13,15.2,430,20.03203,6.291,21.75,21.45
20120905,0.071186124,183.55,1006.08,1011.58,252.764,19.847,0,1.875,-0.239,71.82615385,0,0,984,9.49419,4.948,18.25,17.24
20120906,0.2498705,161.966,1000.51,1006.08,183.55,19.608,0,2.321,-0.775,70.07653846,4.29,4.24,933,14.12888,5.276,19.55,18.95
20120907,0.18244076,129.692,994.79,1000.51,161.966,18.833,7.907,2.722,-0.957,69.13692308,1.46,1.5,872,16.22798,4.521,18.35,16.95
20120908,0.161883439,199.002,989.07,994.79,129.692,17.876,26.962,3.104,-1.222,58.93,15.64,40.44,799,49.01122,4.23133,21.05,19.35
20120909,0.130371234,254.136,983.27,989.07,199.002,16.654,0.151,2.275,0.093,47.78708333,0.95,0.98,801,20.05637,3.09,14.85,12.25
20120910,0.201201128,235.928,977.4,983.27,254.136,16.747,0,2.453,3.205,54.75076923,0.22,0.2,838,18.4922,2.71,9.75,8.04
20120911,0.258460036,259.219,971.46,977.4,235.928,19.952,0,2.885,1.007,56.61272727,0,0,899,17.957134,3.4,11.75,11.05
20120912,0.241383262,238.089,965.46,971.46,259.219,20.959,0,3.067,-3.391,62.7035,0,0,926,29.19632,3.951,16.65,15.95
20120913,0.266834455,84.283,959.39,965.46,238.089,17.568,0,2.688,-0.771,81.74311538,0.11,0.1,873,22.89097,4.372,17.65,17.05
20120914,0.246606799,243.297,953.25,959.39,84.283,16.797,4.796,2.696,0.66,54.68416667,0.86,3.3,460,20.8878,3.821,20.95,19.95
20120915,0.087850613,238.981,947.05,953.25,243.297,17.457,0.13,3.081,0.979,60.66625,0.85,0.8,792,19.58196,2.892,11.35,10.35
20120916,0.255228954,215.118,940.78,947.05,238.981,18.436,0,3.329,1.455,56.31692308,0,0,911,16.621552,3.062,9.35,8.25
20120917,0.252342537,64.232,934.46,940.78,215.118,19.891,0,3.308,-4.399,84.64615385,0,0,844,24.74299,3.586,15.25,14.95
20120918,0.228659198,249.49,928.08,934.46,64.232,15.492,7.374,3.557,-3.732,54.01,8.13,11.75,338,43.82449,3.774,18.15,16.45
20120919,0.068737025,113.998,921.64,928.08,249.49,11.76,0.228,3.237,5.397,57.47629167,0.03,0,910,26.47644,2.184,8.25,7.15
20120920,0.268823808,143.373,915.15,921.64,113.998,17.157,1.439,4.136,-0.353,56.20619231,0.41,0.6,460,47.38,2.838,12.85,10.65
20120921,0.123690378,193.937,902.02,915.15,143.373,16.804,0.963,2.404,-3.597,63.57153846,1.01,2.96,657,26.19467,3.013,16.35,14.05
20120922,0.15666612,212.759,895.38,908.61,171.591,13.207,15.106,2.964,0.331,54.03590909,1.16,29.6,796,33.86404,2.982,14.37,11.67
20120924,0.215002993,163.652,888.7,895.38,212.759,11.802,0,4.645,5.142,62.80541667,0.03,0,685,36.2955,2.134,5.95,4.95
20120925,0.237618665,99.354,881.98,888.7,163.652,16.944,0,4.804,0.005,84.75208333,0.02,0.2,744,49.8191,3.024403,13.89,12.27
20120926,0.184147631,212.796,875.21,881.98,99.354,16.949,1.233,2.756,-5.491,60.0055,2.82,3,591,28.22922,3.959,16.15,14.95
20120927,0.112648813,167.979,868.41,875.21,212.796,11.458,0,3.155,0.462,59.01636364,0,0,777,30.6209,2.179,12.65,10.06
20120928,0.243137076,179.098,861.58,868.41,167.979,11.92,0,2.584,-0.385,67.74772727,0.03,0,710,22.57165,2.345,9.23,8.09
20120929,0.193432826,124.986,854.71,861.58,179.098,11.535,1.195,2.232,0.393,73.92125,0.66,0.7,788,13.02581,2.483,9.97,7.94
20120930,0.207871585,200.313,847.82,854.71,124.986,11.928,3.647,2.455,0.643,60.89055,5.46,6.5,771,24.37848,2.796,11.51,10.76
20121001,0.146232055,97.209,840.9,847.82,200.313,12.571,0,2.399,2.439,83.11958333,0.01,0,734,17.16162,2.6,9.34,7.87
20121002,0.236268312,159.94,681.76,840.9,97.209,15.01,0.148,2.788,-0.79,93.38875,0,0,333,23.13126,3.46,11.92,10.83
20121003,0.115601142,36.513,675.16,833.95,119.735,14.22,2.967,2.448,-1.205,80.89833333,1.48,1.46,567,28.64619,4.149,15.09,14.58
20121026,0.234598686,29.112,668.63,675.16,36.513,13.29,2.195,3.631,-6.252,88.968,0,0.3,183,43.56202,3.186,17.57,16.72
20121027,0.054080514,19.374,662.14,668.63,29.112,7.038,15.011,3.57,-2.383,86.978,0.03,17.3,46,41.9728,2.16,7.67,6.64
20121028,0.043539775,19.669,655.73,662.14,19.374,4.655,10.732,4.049,-0.23,89.205,0,7.9,96,48.6238,1.817,4.72,3.56
20121029,0.029259673,36.473,649.37,655.73,19.669,4.425,17.26,5.435,3.808,88.635,0,20.3,32,63.2888,2.115,4.44,3.08
20121030,0.029995577,57.534,643.08,649.37,36.473,8.233,12.344,4.361,-0.762,81.2735,2.72,13.38,106,64.19209,2.684065,8.28,5.37
20121031,0.056166746,39.569,636.86,643.08,57.534,7.471,4.429,2.575,-1.718,84.1035,1.33,5,144,16.38797,2.263,7.45,6.83
20121101,0.089466318,82.102,630.72,636.86,39.569,5.753,2.526,3.758,-1.668,67.7485,0.11,2,88,45.73532,2.005,6.68,6.45
20121102,0.062131395,98.496,624.65,630.72,82.102,4.085,0.894,3.419,-0.906,60.25857143,1.03,1.1,260,37.54163,1.606,4.37,3.82
20121103,0.130171867,71.226,618.66,624.65,98.496,3.179,0,2.993,-0.46,57.0255,0.2,0.15,334,30.57749,1.331,1.88,0.92
20121104,0.157681902,38.383,612.76,618.66,71.226,2.719,0,2.105,-0.976,55.84755,0.03,0.04,459,20.51067,1.174,1.17,0.14
20121105,0.115129473,34.767,606.94,612.76,38.383,1.743,0,1.871,-0.623,59.2725,0.04,0.02,486,14.0393,1.030056,1.24,0.46
20121106,0.062639533,122.687,601.21,606.94,34.767,1.12,0,3.063,1.52,50.60857143,0.02,0,410,14.57932,1.028,-1.01,-1.19
20121107,0.057282433,142.854,595.57,601.21,122.687,2.64,0,3.341,0.586,49.93857143,0,0,444,32.98756,1.193,0.76,0.36
20121108,0.204066799,54.183,590.02,595.57,142.854,3.226,0,2.357,2.855,67.96227778,0,0,504,14.87726,1.100044,-0.36,-1.2
20121109,0.239860974,49.757,584.57,590.02,54.183,6.081,0,2.228,3.577,81.5325,0,0,262,17.6825,1.655,0.74,0.13
20121110,0.09183248,104.042,579.22,584.57,49.757,9.658,0.201,2.604,6.167,49.1025,0.23,1.6,217,15.38473,2.267426,5.58,4.19
20121111,0.085117266,29.164,573.97,579.22,104.042,15.825,0,4.353,-3.876,74.61944444,0,0,362,51.6403,2.663739,11.34,8.19
20121112,0.179624322,85.248,568.82,573.97,29.164,11.949,11.443,5.752,-9.644,56.958125,0.3,9.1,96,68.7259,2.664,14.83,13.43
20121113,0.050811018,76.186,563.79,568.82,85.248,2.305,0,3.046,0.221,49.91166667,0.31,2.91,471,26.86789,1.05,4.05,0.81
20121114,0.149868148,125.343,558.86,563.79,76.186,2.526,0,2.054,1.854,52.535,0,0,396,9.4479,1.04,-0.73,-1.03
20121115,0.135131875,123.559,554.04,558.86,125.343,4.38,0,2.024,0.325,58.16785714,0.01,0,274,11.5096,1.387,2.06,0.75
20121116,0.224283363,98.297,549.34,554.04,123.559,4.705,0,2.207,1.257,67.4875,0,0,443,9.55585,1.518494,1.69,0.95
20121117,0.223014584,113.39,544.75,549.34,98.297,5.962,0,2.143,-0.221,62.856875,0,0,388,4.391248,1.73206,2.93,2.52
20121118,0.178936542,104.704,540.28,544.75,113.39,5.741,0,2.735,0.909,49.595,0,0,337,19.72575,1.824667,4.56,4.04
20121119,0.208150528,76.408,535.94,540.28,104.704,6.65,0,2,0.275,74.84388889,0,0,302,9.93467,1.824332,5.32,4.95
20121120,0.19379581,85.72,531.71,535.94,76.408,6.925,0,1.888,-2.342,78.1838125,1.4,0,311,7.289403,2.028858,6.34,5.78
20121121,0.142568198,113.173,527.61,531.71,85.72,4.583,0,1.908,6.105,59.883125,0,0,405,9.46873,1.865363,5.66,4.59
20121122,0.1612157,64.664,523.63,527.61,113.173,10.688,0,3.515,-3.461,69.25061111,0,0,402,35.77842,2.155413,6.91,6.11
20121123,0.214501241,52.274,519.79,523.63,64.664,7.227,3.2,6.775,-6.677,60.8275,0.11,3,277,61.5347,1.960372,10.92,9.89
20121124,0.123491779,15.744,516.07,519.79,52.274,0.55,0,5.153,-0.153,77.485,0.87,1.4,300,53.1497,1.173319,0.02,-0.53
20121125,0.100567537,59.475,512.48,516.07,15.744,0.397,7.2,3.082,0.663,53.64333333,0.31,3.34,220,41.5191,1.195503,-2.53,-2.93
20121126,0.030507489,76.944,509.03,512.48,59.475,1.06,0,3.091,-0.15,51.12666667,0.07,0,292,35.36651,1.136,-0.69,-1.18
20121127,0.116053309,74.689,505.71,509.03,76.944,0.91,0,1.949,0.712,55.80944444,0.01,0,350,14.9842,1.044724,-2.03,-2.78
20121128,0.151158085,107.138,502.53,505.71,74.689,1.622,0,3.179,3.142,58.32357143,0.07,0,340,39.53368,1.06439,0.17,-1.24
20121129,0.147691365,28.242,499.49,502.53,107.138,4.764,0,3.844,-4.02,78.63555556,0.01,0,370,46.3981,1.191236,-0.29,-0.9
20121130,0.213197222,41.297,496.58,499.49,28.242,0.744,0,4.232,2.705,79.43777778,0.02,6,70,28.46818,1.467182,1.43,0.66
20121201,0.056541673,5.603,493.82,496.58,41.297,3.449,0,3.548,6.832,92.47388889,0,0,130,32.18338,1.858133,-0.67,-1.84
20121202,0.083162834,42.393,491.19,493.82,5.603,10.281,12,4.696,-1.04,90.175,0.47,7.9,10,62.9419,3.019265,10.05,7.87
20121203,0.01134624,12.997,488.71,491.19,42.393,9.241,0,2.855,2.579,85.44166667,0.08,0.08,200,17.46579,2.554092,8.94,6.12
20121204,0.086306724,42.167,486.38,488.71,12.997,11.82,3.4,4.968,-10.005,63.05555556,0.75,9.8,44,54.58749,2.984092,13.22,11.64
20121205,0.026594504,88.032,484.18,486.38,42.167,1.815,0,3.133,-1.512,64.709375,0.13,0.2,250,37.3805,1.235,7.22,5.54
20121206,0.086695588,25.438,482.14,484.18,88.032,0.303,0,2.372,6.61,81.17777778,0,0,330,12.414876,1.042,-1.87,-2.08
20121207,0.18181668,17.13,480.24,482.14,25.438,6.913,0,2.076,-1.75,89.65,0,0.4,120,22.24613,1.875628,4.03,3.25
20121208,0.052760609,41.007,478.48,480.24,17.13,5.163,3.4,2.191,-4.037,76.09944444,0,2.59,70,26.49767,1.991486,5.31,5.17
20121209,0.035669665,20.288,476.88,478.48,41.007,1.126,4.6,4.313,4.163,80.40888889,0.02,1.3,180,36.70697,1.409748,0.57,-0.46
20121210,0.085702642,70.695,475.42,476.88,20.288,5.289,6.6,2.937,-4.336,62.04555556,0.23,5.74,134,31.28852,1.979,8.06,4.01
20121211,0.042543197,65.624,474.12,475.42,70.695,0.953,0,2.902,2.129,65.13777778,0.19,0.31,310,21.06167,1.043849,0.04,-1.26
20121212,0.148700097,103.666,472.96,474.12,65.624,3.082,0,3.905,1.493,57.2875,0.08,0.07,348,33.84365,1.112028,0.46,-0.42
20121213,0.138412216,85.205,471.96,472.96,103.666,4.575,0,3.407,0.193,61.013125,0,0,360,27.93681,1.238327,1.24,0.89
20121214,0.219185555,41.173,471.1,471.96,85.205,4.768,0,2.821,-1.088,84.43055556,0,0,330,29.781483,1.370283,3.24,2.23
20121215,0.180534367,35.992,470.4,471.1,41.173,3.68,0.567,3.721,6.618,73.22333333,0,0.6,240,28.78891,1.702733,1.77,1.38
20121216,0.08739758,34.475,469.85,470.4,35.992,10.298,8.478,3.892,-2.842,69.86505556,2.07,3.9,50,53.7386,2.390399,6.68,5.27
20121217,0.076513605,27.611,469.45,469.85,34.475,7.456,0.567,2.398,-3.183,80.63,0.35,0.34,250,21.13973,2.080693,8.84,8.25
20121218,0.073374481,46.977,469.2,469.45,27.611,4.273,0.95,2.741,-0.45,71.215,0.08,5.2,120,33.84714,1.675829,5,4.27
20121219,0.058815635,24.977,469.11,469.2,46.977,3.823,0.192,1.55,1.162,76.94944444,0.02,0,270,12.46054,1.440544,2,1.39
20121220,0.100121483,30.407,469.17,469.11,24.977,4.985,11.387,5.003,-3.314,89.4,0,12.5,120,46.39168,1.630412,1.22,0.87
20121221,0.053243376,20.386,469.38,469.17,30.407,1.671,5.167,5.052,-1.737,67.27505556,0.45,8.88,158,47.19602,1.496088,7.75,3.83
20121222,0.064810197,78.756,469.75,469.38,20.386,-0.066,0.246,5.369,1.021,63.28166667,0.2,0.27,230,62.6137,1.051832,-1.82,-2.21
20121223,0.043431761,41.238,470.27,469.75,78.756,0.955,0.16,3.345,-1.228,66.97055556,0.04,0,240,35.60432,1.076121,-0.5,-1.15
20121224,0.167655136,39.085,471,470.27,41.238,-0.273,0.854,2.681,0.728,68.69838889,0.01,0,190,20.83598,1.010916,-1.56,-2.68
20121225,0.08769005,9.586,472.06,471,39.085,0.455,0.412,2.065,-2.518,77.37222222,0.01,1.9,310,20.38315,1.109,-1.73,-2.43
20121226,0.082983015,82.387,472.74,472.06,9.586,-2.063,4.537,6.361,-0.923,78.56875,0.04,12,90,55.05039,1.121,-1.6,-1.87
20121227,0.020306741,49.112,473.86,472.74,82.387,-2.986,1.806,3.66,0.484,74.06875,0.07,13.6,260,44.51607,0.998,-2.99,-3.93
20121228,0.1742755,49.869,475.14,473.86,49.112,-2.502,0.274,1.699,0.457,85.22222222,0,0,230,12.03357,0.945411,-6.12,-7.12
20121229,0.103642426,64.196,476.57,475.14,49.869,-2.045,3.567,2.723,-0.035,72.186875,0.01,6.6,160,27.5722,1.146017,-4.45,-6.33
20121230,0.104956434,35.865,478.15,476.57,64.196,-2.08,0.492,3.902,3.254,71.64625,0.19,0.45,310,36.86071,1.003065,-5.15,-6.36
20121231,0.134704241,72.549,478.12,478.15,35.865,1.174,0.077,5.843,-4.616,59.67666667,0.05,0.1,230,57.669,1.237,-3.93,-5.13
20130101,0.075007843,62.854,479.84,478.12,72.549,-3.442,0,2.773,-2.837,61.62061111,0.32,0.3,330,20.01118,0.819,-0.35,-4.43
20130102,0.151738057,21.255,481.72,479.84,62.854,-6.279,0,2.785,3.437,76.03611111,0,0,370,33.97735,0.665495,-10.05,-10.82
20130103,0.130989496,42.924,483.75,481.72,21.255,-2.842,0,3.53,1.754,73.14055556,0.05,1.2,250,34.27883,0.916,-9.13,-9.85
20130104,0.044123142,27.55,485.92,483.75,42.924,-1.088,0,7.164,0.473,76.85444444,0.09,0.4,280,61.8606,1.01584,-3.89,-5.21
20130105,0.088731783,9.618,488.25,485.92,27.55,-0.615,0,3.211,2.61,86.87944444,0.13,0.26,150,37.63863,1.204255,-2.65,-3.47
20130106,0.056696576,34.42,490.72,488.25,9.618,1.995,1,4.563,-2.541,71.03722222,0.15,3.2,130,46.8902,1.539457,0.55,-1.12
20130107,0.019698925,73.626,493.33,490.72,34.42,-0.546,0,3.682,2.741,72.004375,0.13,0.1,340,34.85641,1.092457,0.19,-4.23
20130108,0.070141832,96.641,496.1,493.33,73.626,2.195,0,3.789,2.171,74.09166667,0,0,280,40.70657,1.286,-0.38,-0.91
20130109,0.1492429,86.938,499,496.1,96.641,4.366,0.4,5.645,-1.452,58.59,0.02,2,90,57.7733,1.526915,0.26,-0.71
20130110,0.194801451,22.993,502.04,499,86.938,2.914,0,2.724,3.332,84.94666667,0,0,350,14.13942,1.265,0.53,-1.65
20130111,0.174224449,81.624,505.23,502.04,22.993,6.246,3.6,4.183,4.709,79.19357143,0,5.2,100,42.39068,1.835458,1.72,0.07
20130112,0.04579914,31.464,508.55,505.23,81.624,10.955,0,4.203,-1.752,87.75722222,0,0,240,42.47098,2.452348,5.42,4.58
20130113,0.161558102,28.837,512.02,508.55,31.464,9.203,27.6,3.412,-10.425,66.43116667,2.97,21.3,150,40.05735,2.879,9.74,8.97
20130114,0.061870023,109.72,515.62,512.02,28.837,-1.222,0.2,3.029,-1.58,56.87833333,0.01,5.8,370,36.76788,1.070878,6.01,3.98
20130115,0.056320066,69.183,519.36,515.62,109.72,-2.802,0,1.477,2.954,71.03333333,0,0,410,10.51623,0.750262,-2.89,-3.03
20130116,0.212792366,35.612,523.23,519.36,69.183,0.152,0,3.733,-0.604,62.045,0,0.01,390,27.28265,0.96,-2.25,-2.57
20130117,0.133208179,98.205,527.23,523.23,35.612,-0.452,0,3.034,-3.715,61.965,0.04,0.12,330,27.36409,0.869236,-0.21,-0.83
20130118,0.068061847,58.55,531.37,527.23,98.205,-4.167,0,4.518,9.627,59.583125,0.76,1.6,390,41.77441,0.68665,-4.25,-6.14
20130119,0.186265956,78.55,535.63,531.37,58.55,5.46,0,7.074,-8.097,52.49111111,0,0,138,74.4375,1.362,1.51,-0.56
20130120,0.110186875,52.161,540.02,535.63,78.55,-2.637,0,6.35,-5.651,59.95928571,0.49,2.09,348,63.8196,0.97677,4.88,4.65
20130121,0.14664974,127.606,544.54,540.02,52.161,-8.288,0,3.391,-6.085,44.39,0.77,0.9,256,32.54205,0.5291344,-7.35,-7.75
20130122,0.096590867,124.1,549.18,544.54,127.606,-14.373,0,4.893,2.551,43.764,0.05,0,380,41.77226,0.2778056,-11.58,-13.3
20130123,0.234337239,142.107,553.94,549.18,124.1,-11.822,0,3.051,1.779,41.020125,0.05,0.1,391,31.54399,0.328473,-14.07,-14.26
20130124,0.225973269,42.551,558.83,553.94,142.107,-10.043,0,2.963,1.397,75.75722222,0.11,0.2,485,25.37934,0.4184128,-9.23,-9.73
20130125,0.256538614,89.332,563.83,558.83,42.551,-8.646,0.6,2.078,2.458,63.42222222,0.1,1.8,160,14.05303,0.603666,-10.41,-10.66
20130126,0.076143013,80.363,568.94,563.83,89.332,-6.188,0,2.061,2.135,64.36611111,0.13,0.6,443,13.28466,0.670543,-8.09,-8.44
20130127,0.158437827,8.893,574.07,568.94,80.363,-4.053,0,2.289,6.668,92.26,0.01,0,389,16.40404,0.848067,-5.96,-6.72
20130128,0.141250395,8.025,579.41,574.07,8.893,2.615,14,4.507,3.852,95.63,0,17.3,24,47.27072,1.580646,-2.98,-4.1
20130129,0.015491142,19.725,584.86,579.41,8.025,6.467,11.4,3.384,5.067,89.395,0.05,5.9,36,33.19057,1.826,1.96,0.16
20130130,0.013850296,50.384,590.34,584.86,19.725,11.534,6.4,5.988,-14.586,65.8425,3.96,5.27,138,78.3397,2.707026,8.5,7.04
20130131,0.03372602,97.114,596.01,590.34,50.384,-3.052,0.6,7.401,-4.049,55.2295,1.72,5.5,360,68.0752,0.977773,8.55,2.28
20130201,0.085347427,31.024,601.78,596.01,97.114,-7.101,0,4.971,-0.299,84.279,0.92,1.16,368,43.9275,0.618559,-6.91,-7.59
