TIMESTAMP_START,TIMESTAMP_END,TA_F,SW_IN_POT,SW_IN_F,LW_IN_F,VPD_F,PA_F,P_F,WS_F,LE_F_MDS
2.01E+11,2.01E+11,31.49,1409.88,740.343,431.479,22.315,99.535,0.176,3.338,450.894
2.01E+11,2.01E+11,31.23,1382.71,725.881,431.479,21.658,99.516,0.176,2.865,524.134
2.01E+11,2.01E+11,31.53,1336.39,701.371,431.479,21.773,99.497,0.176,2.258,332.849
2.01E+11,2.01E+11,31.56,1271.72,667.23,431.479,21.835,99.479,0.176,2.043,350.025
2.01E+11,2.01E+11,31.52,1189.81,493.788,429.01,21.243,99.464,0.182,1.772,269.088
2.01E+11,2.01E+11,31.62,1092.05,453.041,429.01,20.741,99.448,0.182,1.545,269.263
2.01E+11,2.01E+11,31.75,980.132,406.416,429.01,22.028,99.427,0.182,0.903,119.105
2.01E+11,2.01E+11,31.93,855.955,354.71,429.01,21.68,99.403,0.182,0.188,178.694
2.01E+11,2.01E+11,31.78,721.648,298.807,429.01,19.189,99.388,0.182,0.417,148.899
2.01E+11,2.01E+11,31.81,579.51,239.662,429.01,19.421,99.381,0.182,0.497,127.295
2.01E+11,2.01E+11,32.11,431.973,106.447,421.705,21.252,99.398,0.003,0.301,54.3245
2.01E+11,2.01E+11,31.83,281.56,69.099,421.705,20.973,99.411,0.003,1.072,75.8957
2.01E+11,2.01E+11,31.34,130.846,31.683,421.705,19.149,99.434,0.003,1.655,32.7533
2.01E+11,2.01E+11,30.67,10.5847,0,421.705,17.171,99.454,0.003,2.213,18.5324
2.01E+11,2.01E+11,30.02,0,0,421.705,15.589,99.488,0.003,2.167,9.87879
2.01E+11,2.01E+11,29.66,0,0,421.705,14.319,99.526,0.003,1.661,-2.98235
2.01E+11,2.01E+11,29.03,0,0,416.867,12.446,99.555,0,1.938,-10.5336
2.01E+11,2.01E+11,29.88,0,0,416.867,15.094,99.585,0,2.193,3.30354
2.01E+11,2.01E+11,29.32,0,0,416.867,13.501,99.615,0,2.403,-3.49368
2.01E+11,2.01E+11,29.05,0,0,416.867,13.102,99.645,0,2.3,1.3555
2.01E+11,2.01E+11,28.43,0,0,416.867,10.99,99.66,0,2.58,-0.094344
2.01E+11,2.01E+11,28.03,0,0,416.867,10.205,99.651,0,2.3,10.7872
2.01E+11,2.01E+11,27.75,0,0,409.64,10.489,99.625,0.045,2.094,7.40835
2.01E+11,2.01E+11,27.22,0,0,409.64,9.536,99.586,0.045,2.147,8.71403
2.01E+11,2.01E+11,27.06,0,0,409.64,9.586,99.563,0.045,2.121,16.5283
2.01E+11,2.01E+11,26.91,0,0,409.64,9.602,99.544,0.045,1.766,6.49219
2.01E+11,2.01E+11,26.72,0,0,409.64,9.335,99.527,0.045,1.972,8.53004
2.01E+11,2.01E+11,26.17,0,0,409.64,8.111,99.513,0.045,2.352,3.31276
2.01E+11,2.01E+11,25.79,0,0,403.66,7.444,99.501,0.053,2.458,1.55208
2.01E+11,2.01E+11,25.74,0,0,403.66,7.652,99.496,0.053,2.147,-0.644551
2.01E+11,2.01E+11,25.26,0,0,403.66,6.996,99.52,0.053,2.743,5.77947
2.01E+11,2.01E+11,25.21,0,0,403.66,7.042,99.555,0.053,2.721,3.51079
2.01E+11,2.01E+11,25.01,0,0,403.66,6.556,99.569,0.053,2.409,-0.400778
2.01E+11,2.01E+11,24.84,1.41444,0,403.66,6.305,99.583,0.053,2.436,0.601731
2.01E+11,2.01E+11,24.57,94.9574,40.302,411.364,5.949,99.604,0.045,2.448,3.17479
2.01E+11,2.01E+11,24.98,245.461,103.816,411.364,6.556,99.637,0.045,2.42,9.4803
2.01E+11,2.01E+11,25.62,396.267,167.452,411.364,7.373,99.671,0.045,2.55,38.3873
2.01E+11,2.01E+11,26.28,544.793,230.12,411.364,8.241,99.707,0.045,2.379,80.4303
2.01E+11,2.01E+11,27.02,688.5,290.75,411.364,9.657,99.734,0.045,2.078,148.572
2.01E+11,2.01E+11,27.82,824.928,348.303,411.364,11.008,99.752,0.045,1.954,157.959
2.01E+11,2.01E+11,28.39,951.742,559.979,421.557,12.055,99.754,0,1.521,136.262
2.01E+11,2.01E+11,30.12,1066.77,627.598,421.557,16.145,99.735,0,1.404,233.568
2.01E+11,2.01E+11,30.39,1168.05,687.126,421.557,16.537,99.758,0,2.028,271.373
2.01E+11,2.01E+11,30.92,1253.85,737.545,421.557,17.307,99.779,0,2.216,406.483
2.01E+11,2.01E+11,32.09,1322.69,777.993,421.557,18.926,99.781,0,1.86,372.558
2.01E+11,2.01E+11,32,1373.41,807.777,421.557,19.253,99.772,0,2.267,293.537
2.01E+11,2.01E+11,33.01,1405.12,771.257,431.986,22.423,99.748,0,1.799,417.654
2.01E+11,2.01E+11,33.04,1417.3,777.9,431.986,24.602,99.724,0,2.134,312.125
2.01E+11,2.01E+11,32.9,1409.73,773.704,431.986,23.839,99.704,0,1.423,270.222
2.01E+11,2.01E+11,32.62,1382.53,758.74,431.986,21.128,99.681,0,0.377,208.536
2.01E+11,2.01E+11,30.844,1336.19,733.262,431.986,14.702,99.668,0,1.284,65.0855
2.01E+11,2.01E+11,31.48,1271.48,697.707,431.986,16.38,99.64,0,1.11,186.711
2.01E+11,2.01E+11,32.72,1189.52,491.345,432.646,20.16,99.601,0,0.852,125.898
2.01E+11,2.01E+11,34.03,1091.7,450.9,432.646,26.683,99.545,0,0.571,214.081
2.01E+11,2.01E+11,34.38,979.713,404.595,432.646,27.743,99.493,0,0.625,307.135
2.01E+11,2.01E+11,34.058,855.46,353.224,432.646,28.755,99.451,0,3.177,241.45
2.01E+11,2.01E+11,34.39,721.072,297.663,432.646,29.441,99.428,0,3.153,372.819
2.01E+11,2.01E+11,33.98,578.848,238.864,432.646,28.035,99.412,0,4.124,214.143
2.01E+11,2.01E+11,33.75,431.221,119.956,416.98,26.432,99.418,0,3.612,173.112
2.01E+11,2.01E+11,33.04,280.717,77.982,416.98,23.87,99.435,0,3.038,75.9789
2.01E+11,2.01E+11,32.04,129.912,35.923,416.98,21.419,99.463,0,3.076,74.2196
2.01E+11,2.01E+11,31.35,10.2195,0,416.98,19.552,99.481,0,3.413,71.7517
2.01E+11,2.01E+11,30.54,0,0,416.98,17.749,99.51,0,3.431,48.2538
2.01E+11,2.01E+11,30.1,0,0,416.98,17.13,99.552,0,3.428,51.3515
2.01E+11,2.01E+11,29.62,0,0,416.239,16.552,99.582,0,3.557,66.0851
2.01E+11,2.01E+11,29.39,0,0,416.239,16.427,99.607,0,3.302,38.6105
2.01E+11,2.01E+11,29.1,0,0,416.239,15.465,99.643,0,2.964,21.6886
2.01E+11,2.01E+11,29.07,0,0,416.239,15.912,99.668,0,3.199,32.8356
2.01E+11,2.01E+11,28.92,0,0,416.239,16.118,99.677,0,3.243,42.352
2.01E+11,2.01E+11,28.64,0,0,416.239,15.998,99.679,0,3.202,58.0533
2.01E+11,2.01E+11,28.24,0,0,410.408,15.377,99.665,0,3.386,42.2629
2.01E+11,2.01E+11,27.82,0,0,410.408,14.607,99.643,0,3.477,38.9564
2.01E+11,2.01E+11,27.64,0,0,410.408,14.506,99.623,0,3.432,51.2265
2.01E+11,2.01E+11,27.27,0,0,410.408,13.851,99.593,0,3.284,49.7039
2.01E+11,2.01E+11,26.84,0,0,410.408,12.953,99.567,0,3.227,39.9676
2.01E+11,2.01E+11,26.5,0,0,410.408,12.182,99.558,0,3.297,30.8714
2.01E+11,2.01E+11,26.17,0,0,407.307,11.36,99.561,0,3.117,27.3931
2.01E+11,2.01E+11,25.87,0,0,407.307,10.758,99.567,0,3.181,27.92
2.01E+11,2.01E+11,25.56,0,0,407.307,10.201,99.563,0,2.94,24.7989
2.01E+11,2.01E+11,25.19,0,0,407.307,9.571,99.567,0,2.728,21.5929
2.01E+11,2.01E+11,25.15,0,0,407.307,9.677,99.575,0,2.546,13.8399
2.01E+11,2.01E+11,25.02,0.704323,0,407.307,9.467,99.593,0,2.716,21.1492
2.01E+11,2.01E+11,24.9,88.9241,48.256,410.588,9.209,99.608,0,2.692,31.1883
2.01E+11,2.01E+11,25.15,239.471,127.054,410.588,9.32,99.627,0,2.786,62.3112
2.01E+11,2.01E+11,25.89,390.406,206.022,410.588,10.301,99.645,0,3.071,92.734
2.01E+11,2.01E+11,26.69,539.147,283.81,410.588,11.509,99.648,0,3.785,94.6586
2.01E+11,2.01E+11,27.46,683.148,359.088,410.588,12.528,99.673,0,3.472,142.227
2.01E+11,2.01E+11,28.5,819.946,430.567,410.588,14.415,99.671,0,3.46,188.398
2.01E+11,2.01E+11,29.14,947.199,630.664,428.457,15.694,99.676,0,3.44,212.65
2.01E+11,2.01E+11,30.23,1062.73,707.179,428.457,17.438,99.686,0,2.288,279.111
2.01E+11,2.01E+11,31.12,1164.57,774.572,428.457,18.962,99.677,0,2.496,349.882
2.01E+11,2.01E+11,32.14,1250.96,831.691,428.457,20.811,99.666,0,2.704,402.726
2.01E+11,2.01E+11,33,1320.43,877.557,428.457,22.326,99.637,0,1.81,321.541
2.01E+11,2.01E+11,33.68,1371.8,911.386,428.457,23.596,99.603,0,2.302,349.253
2.01E+11,2.01E+11,34.39,1404.18,744.472,443.104,25.738,99.577,0.28,2.789,455.628
2.01E+11,2.01E+11,34.98,1417.02,751.045,443.104,27.321,99.547,0.28,2.759,562.246
2.01E+11,2.01E+11,35.14,1410.1,747.143,443.104,27.309,99.522,0.28,3.073,418.322
2.01E+11,2.01E+11,34.65,1383.54,732.834,443.104,26.263,99.496,0.28,3.434,373.602
2.01E+11,2.01E+11,33.98,1337.79,708.361,443.104,24.464,99.457,0.28,3.179,242.587
2.01E+11,2.01E+11,34.38,1273.64,674.142,443.104,24.804,99.408,0.28,2.853,339.859
2.01E+11,2.01E+11,34.36,1192.18,391.382,438.448,25.254,99.397,0.319,3.317,298.969
2.01E+11,2.01E+11,34.13,1094.8,359.241,438.448,24.247,99.374,0.319,2.592,354.639
2.01E+11,2.01E+11,34.28,983.184,322.425,438.448,25.586,99.337,0.319,3.318,421.314
2.01E+11,2.01E+11,33.32,859.226,281.563,438.448,22.447,99.297,0.319,2.111,183.57
2.01E+11,2.01E+11,31.86,725.053,237.354,438.448,17.98,99.308,0.319,2.098,135.036
2.01E+11,2.01E+11,30.08,582.959,190.554,438.448,14.615,99.317,0.319,1.547,112.81
2.01E+11,2.01E+11,29.97,435.376,77.798,431.902,16.377,99.275,0.053,1.941,53.1525
2.01E+11,2.01E+11,29.57,284.829,50.643,431.902,10.73,99.283,0.053,1.625,19.8251
2.01E+11,2.01E+11,29.96,133.894,23.425,431.902,11.365,99.318,0.053,1.465,4.5963
2.01E+11,2.01E+11,30.06,11.701,0,431.902,12.24,99.329,0.053,1.366,-3.32523
2.01E+11,2.01E+11,29.75,0,0,431.902,11.895,99.352,0.053,1.654,11.1661
2.01E+11,2.01E+11,29.53,0,0,431.902,11.502,99.391,0.053,1.706,8.68057
2.01E+11,2.01E+11,29.59,0,0,427.721,10.664,99.448,0,1.869,-5.77562
2.01E+11,2.01E+11,29.23,0,0,427.721,11.114,99.502,0,2.271,17.334
2.01E+11,2.01E+11,29.42,0,0,427.721,10.444,99.545,0,2.506,16.6694
2.01E+11,2.01E+11,29.52,0,0,427.721,11.632,99.558,0,2.17,10.5491
2.01E+11,2.01E+11,29.47,0,0,427.721,10.794,99.533,0,2.291,6.50962
2.01E+11,2.01E+11,29.5,0,0,427.721,11.03,99.496,0,2.221,19.2352
2.01E+11,2.01E+11,29.35,0,0,422.89,10.884,99.459,0,2.311,21.0531
2.01E+11,2.01E+11,29.17,0,0,422.89,11.299,99.412,0,2.522,46.5635
2.01E+11,2.01E+11,29.11,0,0,422.89,10.609,99.385,0,2.338,30.0774
2.01E+11,2.01E+11,29.1,0,0,422.89,11.115,99.383,0,2.417,24.5859
2.01E+11,2.01E+11,28.98,0,0,422.89,10.903,99.369,0,2.329,26.1616
2.01E+11,2.01E+11,29.082,0,0,422.89,11.478,99.357,0,2.486,38.3537
2.01E+11,2.01E+11,28.99,0,0,427.673,11.315,99.341,0,2.458,27.436
2.01E+11,2.01E+11,28.79,0,0,427.673,10.887,99.353,0,2.208,12.1436
2.01E+11,2.01E+11,28.53,0,0,427.673,10.388,99.356,0,2.182,15.8614
2.01E+11,2.01E+11,28.41,0,0,427.673,10.268,99.373,0,2.483,19.6758
2.01E+11,2.01E+11,28.35,0,0,427.673,10.125,99.383,0,2.608,24.4525
2.01E+11,2.01E+11,28.27,0.584163,0,427.673,9.787,99.376,0,2.773,22.187
2.01E+11,2.01E+11,28.22,87.7792,26.801,431.047,9.458,99.4,0.134,2.737,20.0206
2.01E+11,2.01E+11,28.42,238.43,72.24,431.047,9.651,99.451,0.134,2.353,20.3933
2.01E+11,2.01E+11,28.66,389.47,117.789,431.047,9.755,99.505,0.134,2.157,25.1698
2.01E+11,2.01E+11,29.06,538.314,162.669,431.047,10.359,99.573,0.134,2.318,39.5849
2.01E+11,2.01E+11,29.35,682.414,206.112,431.047,10.675,99.61,0.134,2.5,49.2466
2.01E+11,2.01E+11,29.71,819.307,247.375,431.047,11.19,99.617,0.134,2.805,78.5444
2.01E+11,2.01E+11,30.12,946.648,357.962,437.444,12.074,99.61,0.171,3.136,189.294
2.01E+11,2.01E+11,30.63,1062.26,401.6,437.444,13.289,99.594,0.171,4.1,178.591
2.01E+11,2.01E+11,31.02,1164.17,440.055,437.444,14.142,99.591,0.171,3.789,205.016
2.01E+11,2.01E+11,31.67,1250.62,472.667,437.444,16.582,99.578,0.171,4.42,324.449
2.01E+11,2.01E+11,31.9,1320.14,498.88,437.444,17.76,99.567,0.171,4.846,270.743
2.01E+11,2.01E+11,31.89,1371.54,518.245,437.444,18.267,99.561,0.171,5.314,346.105
2.01E+11,2.01E+11,32.29,1403.95,586.483,443.723,18.566,99.533,0.016,4.867,262.553
2.01E+11,2.01E+11,33.07,1416.8,591.786,443.723,20.87,99.495,0.016,5.371,446.151
2.01E+11,2.01E+11,33.24,1409.87,588.829,443.723,21.479,99.463,0.016,3.92,383.146
2.01E+11,2.01E+11,33.8,1383.29,577.661,443.723,24.345,99.406,0.016,3.9,348.422
2.01E+11,2.01E+11,34.12,1337.51,558.474,443.723,25.079,99.371,0.016,5.998,535.771
2.01E+11,2.01E+11,33.86,1273.31,531.594,443.723,24.982,99.354,0.016,5.811,396.696
2.01E+11,2.01E+11,33.83,1191.8,497.303,439.512,25.037,99.34,0.459,5.813,379.329
2.01E+11,2.01E+11,34.3,1094.36,456.555,439.512,25.658,99.316,0.459,5.007,410.615
2.01E+11,2.01E+11,34.39,982.658,409.856,439.512,26.133,99.25,0.459,5.545,420.991
2.01E+11,2.01E+11,34.39,858.615,358.005,439.512,26.317,99.208,0.459,5.398,356.823
2.01E+11,2.01E+11,34.07,724.348,301.887,439.512,24.681,99.201,0.459,4.105,200.642
2.01E+11,2.01E+11,34.03,582.156,242.461,439.512,25.455,99.2,0.459,4.454,211.16
2.01E+11,2.01E+11,33.59,434.471,108.865,431.498,23.497,99.216,0.03,3.484,130.687
2.01E+11,2.01E+11,33.29,283.819,70.947,431.498,21.842,99.221,0.03,2.823,121.765
2.01E+11,2.01E+11,33.06,132.78,32.934,431.498,20.759,99.257,0.03,2.353,79.4448
2.01E+11,2.01E+11,32.33,11.2265,0,431.498,18.77,99.298,0.03,2.249,31.7386
2.01E+11,2.01E+11,32.14,0,0,431.498,18.425,99.308,0.03,2.524,30.3453
2.01E+11,2.01E+11,31.6,0,0,431.498,16.922,99.33,0.03,2.413,19.444
2.01E+11,2.01E+11,31.29,0,0,429.377,16.168,99.339,0,2.202,13.0383
2.01E+11,2.01E+11,30.57,0,0,429.377,14.624,99.348,0,2.377,14.1638
2.01E+11,2.01E+11,30.35,0,0,429.377,14.599,99.347,0,2.604,18.5399
2.01E+11,2.01E+11,30.04,0,0,429.377,13.908,99.351,0,2.698,22.2193
2.01E+11,2.01E+11,29.88,0,0,429.377,12.851,99.374,0,2.734,9.8162
2.01E+11,2.01E+11,30.02,0,0,429.377,12.829,99.364,0,2.975,12.156
2.01E+11,2.01E+11,29.78,0,0,427.492,12.271,99.368,0,2.788,15.6298
2.01E+11,2.01E+11,29.55,0,0,427.492,11.979,99.359,0,2.454,16.6661
2.01E+11,2.01E+11,29.42,0,0,427.492,11.808,99.353,0,2.585,13.8321
2.01E+11,2.01E+11,29.26,0,0,427.492,11.418,99.332,0,2.95,11.436
2.01E+11,2.01E+11,29.11,0,0,427.492,11.096,99.295,0,3.076,17.367
2.01E+11,2.01E+11,29.02,0,0,427.492,10.965,99.252,0,3.503,22.4761
2.01E+11,2.01E+11,28.77,0,0,428.719,10.468,99.228,0,2.66,16.1579
2.01E+11,2.01E+11,28.83,0,0,428.719,10.711,99.203,0,2.922,13.9603
2.01E+11,2.01E+11,28.69,0,0,428.719,10.431,99.213,0,2.125,6.08474
2.01E+11,2.01E+11,28.36,0,0,428.719,9.758,99.267,0,1.956,1.38441
2.01E+11,2.01E+11,28.28,0,0,428.719,9.656,99.305,0,2.092,1.42234
2.01E+11,2.01E+11,28.33,0.467121,0,428.719,9.68,99.288,0,2.402,1.04013
2.01E+11,2.01E+11,28.2,86.5418,41.497,434.238,9.305,99.281,0,2.264,-0.773211
2.01E+11,2.01E+11,28.3,237.304,114.716,434.238,9.283,99.293,0,2.512,2.18675
2.01E+11,2.01E+11,29,388.454,188.131,434.238,10.239,99.326,0,2.677,17.5274
2.01E+11,2.01E+11,29.94,537.407,260.484,434.238,11.792,99.34,0,2.898,46.74
2.01E+11,2.01E+11,30.88,681.613,330.54,434.238,13.602,99.344,0,3.147,108.276
2.01E+11,2.01E+11,31.74,818.606,397.099,434.238,15.723,99.341,0,3.707,164.283
2.01E+11,2.01E+11,32.22,946.041,531.545,439.28,17.498,99.34,0.292,3.459,212.9
2.01E+11,2.01E+11,32.72,1061.74,596.66,439.28,19.864,99.327,0.292,4.439,369.091
2.01E+11,2.01E+11,33.31,1163.72,654.067,439.28,21.503,99.331,0.292,4.344,331.337
2.01E+11,2.01E+11,34.04,1250.23,702.783,439.28,24.241,99.331,0.292,5.086,379.725
2.01E+11,2.01E+11,34.46,1319.81,741.977,439.28,26.211,99.297,0.292,6.059,363.895
2.01E+11,2.01E+11,34.86,1371.25,770.976,439.28,27.031,99.269,0.292,5.824,352.835
2.01E+11,2.01E+11,35.24,1403.68,730.718,443.489,28.747,99.234,0.688,5.636,438.719
2.01E+11,2.01E+11,35.45,1416.53,737.48,443.489,29.279,99.209,0.688,5.566,369.196
2.01E+11,2.01E+11,35.83,1409.6,733.938,443.489,30.719,99.172,0.688,5.458,364.698
2.01E+11,2.01E+11,35.71,1383,720.152,443.489,29.931,99.153,0.688,4.39,354.079
2.01E+11,2.01E+11,35.91,1337.19,696.358,443.489,31.482,99.109,0.688,5.079,402.646
2.01E+11,2.01E+11,36.34,1272.95,662.96,443.489,32.87,99.076,0.688,3.847,263.222
2.01E+11,2.01E+11,35.24,1191.37,534.279,439.133,28.294,99.048,0.343,1.665,256.614
2.01E+11,2.01E+11,33.35,1093.86,490.595,439.133,20.797,99.025,0.343,3.265,173.061
2.01E+11,2.01E+11,34.2,982.077,440.506,439.133,22.811,98.997,0.343,1.367,187.526
2.01E+11,2.01E+11,34.99,857.943,384.866,439.133,25.709,98.959,0.343,1.509,218.23
2.01E+11,2.01E+11,35.07,723.578,324.628,439.133,26.134,98.937,0.343,1.303,130.875
2.01E+11,2.01E+11,35.46,581.281,260.822,439.133,28.034,98.916,0.343,0.822,255.887
2.01E+11,2.01E+11,35.14,433.488,102.179,430.387,24.759,98.912,0.008,1.588,79.8315
2.01E+11,2.01E+11,34.9,282.726,66.658,430.387,23.796,98.911,0.008,1.954,132.949
2.01E+11,2.01E+11,33.79,131.575,31.037,430.387,20.776,98.915,0.008,2.347,85.9831
2.01E+11,2.01E+11,32.47,10.7267,0,430.387,17.637,98.918,0.008,2.493,48.5421
2.01E+11,2.01E+11,31.7,0,0,430.387,15.453,98.926,0.008,2.618,21.3566
2.01E+11,2.01E+11,31.34,0,0,430.387,14.292,98.933,0.008,2.408,13.7675
2.01E+11,2.01E+11,31.05,0,0,426.223,13.852,98.917,0,2.673,16.5109
2.01E+11,2.01E+11,30.95,0,0,426.223,13.396,98.914,0,2.839,12.3441
2.01E+11,2.01E+11,30.72,0,0,426.223,13.045,98.953,0,2.66,25.1063
2.01E+11,2.01E+11,30.45,0,0,426.223,12.745,98.97,0,2.732,22.6958
2.01E+11,2.01E+11,30.11,0,0,426.223,12.106,98.967,0,2.352,10.1135
2.01E+11,2.01E+11,30.02,0,0,426.223,12.062,98.999,0,2.211,9.0597
2.01E+11,2.01E+11,29.77,0,0,422.722,11.593,98.991,0,2.313,9.59642
2.01E+11,2.01E+11,29.61,0,0,422.722,11.364,98.972,0,2.329,4.93654
2.01E+11,2.01E+11,29.55,0,0,422.722,11.436,98.963,0,2.439,7.21696
2.01E+11,2.01E+11,29.65,0,0,422.722,11.985,98.987,0,1.99,9.93519
2.01E+11,2.01E+11,29.48,0,0,422.722,11.68,99.002,0,2.08,3.50725
2.01E+11,2.01E+11,28.96,0,0,422.722,10.609,98.967,0,2.202,4.335
2.01E+11,2.01E+11,28.77,0,0,419.478,10.329,98.955,0,2.495,6.71048
2.01E+11,2.01E+11,28.77,0,0,419.478,10.537,98.957,0,2.456,11.3086
2.01E+11,2.01E+11,28.68,0,0,419.478,10.451,98.948,0,2.543,11.6288
2.01E+11,2.01E+11,28.61,0,0,419.478,10.354,98.961,0,2.83,15.5541
2.01E+11,2.01E+11,28.9,0,0,419.478,11.338,98.951,0,3.076,35.9306
2.01E+11,2.01E+11,28.74,0.104986,0,419.478,11.138,98.946,0,3.054,19.0406
2.01E+11,2.01E+11,28.55,80.22,46.814,422.08,10.765,98.969,0,2.801,22.2952
2.01E+11,2.01E+11,28.719,231.041,132.985,422.08,11.078,99.005,0,3.156,46.3203
2.01E+11,2.01E+11,27.81,382.337,219.406,422.08,10.531,99.117,0,2.12,34.3077
2.01E+11,2.01E+11,23.83,531.52,304.6,422.08,10.804,99.351,0,5.771,76.8979
2.01E+11,2.01E+11,22.64,676.036,387.11,422.08,13.411,99.445,0,3.218,113.813
2.01E+11,2.01E+11,22.73,813.414,465.524,422.08,16.011,99.472,0,1.883,165.242
2.01E+11,2.01E+11,23.26,941.303,354.568,443.89,16.29,99.481,0.415,1.737,212.002
2.01E+11,2.01E+11,23.63,1057.51,398.216,443.89,15.731,99.534,0.415,2.043,261.483
2.01E+11,2.01E+11,22.55,1160.06,436.716,443.89,15.554,99.554,0.415,2.012,295.271
2.01E+11,2.01E+11,22.51,1247.18,469.408,443.89,16.278,99.598,0.415,1.647,317.875
2.01E+11,2.01E+11,22.73,1317.4,495.734,443.89,15.057,99.624,0.415,1.511,328.159
2.01E+11,2.01E+11,22.78,1369.5,515.242,443.89,12.498,99.613,0.415,1.675,343.236
2.01E+11,2.01E+11,23,1402.6,434.066,437.761,13.35,99.627,0.646,1.411,345.57
2.01E+11,2.01E+11,23.11,1416.12,438.175,437.761,12.073,99.623,0.646,1.765,344.565
2.01E+11,2.01E+11,23.8,1409.85,436.155,437.761,9.987,99.517,0.646,2.754,325.925
2.01E+11,2.01E+11,25.15,1383.88,428.04,437.761,11.748,99.369,0.646,4.423,316.704
2.01E+11,2.01E+11,25.62,1338.66,413.97,437.761,15.26,99.357,0.646,3.866,30.4958
2.01E+11,2.01E+11,26.02,1274.96,394.184,437.761,10.053,99.374,0.646,3.307,110.021
2.01E+11,2.01E+11,26.1,1193.88,221.615,433.719,8.528,99.378,0.349,2.271,167.023
2.01E+11,2.01E+11,26.1,1096.8,203.532,433.719,8.376,99.388,0.349,1.84,132.545
2.01E+11,2.01E+11,26.91,985.38,182.786,433.719,9.671,99.401,0.349,2.032,199.511
2.01E+11,2.01E+11,27.47,861.528,159.733,433.719,11.332,99.34,0.349,2.136,238.915
2.01E+11,2.01E+11,26.62,727.365,134.766,433.719,9.868,99.378,0.349,3.145,139.77
2.01E+11,2.01E+11,26.42,585.184,108.313,433.719,10.758,99.415,0.349,2.009,23.2558
2.01E+11,2.01E+11,26.58,437.419,10.091,433.087,9.941,99.428,0.087,1.434,65.855
2.01E+11,2.01E+11,26.36,286.598,6.588,433.087,9.194,99.444,0.087,1.081,16.3383
2.01E+11,2.01E+11,26.32,135.302,3.075,433.087,9.034,99.46,0.087,1.02,16.4985
2.01E+11,2.01E+11,26.35,12.1449,0,433.087,9.134,99.452,0.087,1.358,2.73383
2.01E+11,2.01E+11,26.09,0,0,433.087,8.536,99.45,0.087,1.257,0.933355
2.01E+11,2.01E+11,25.74,0,0,433.087,7.625,99.459,0.087,1.033,-0.722938
2.01E+11,2.01E+11,25.83,0,0,412.317,7.904,99.459,0,1.181,0.595604
2.01E+11,2.01E+11,25.58,0,0,412.317,7.587,99.457,0,1.485,-0.296982
2.01E+11,2.01E+11,25.41,0,0,412.317,7.121,99.492,0,0.724,-0.415182
2.01E+11,2.01E+11,25.11,0,0,412.317,6.599,99.571,0,0.864,0.985661
2.01E+11,2.01E+11,25.08,0,0,412.317,6.655,99.587,0,0.962,-0.69565
2.01E+11,2.01E+11,25.24,0,0,412.317,7.358,99.587,0,1.263,5.63382
2.01E+11,2.01E+11,25.11,0,0,408.123,7.477,99.592,0.015,1.124,1.67694
2.01E+11,2.01E+11,25.35,0,0,408.123,8.067,99.603,0.015,1.091,-0.118573
2.01E+11,2.01E+11,25.29,0,0,408.123,7.724,99.597,0.015,1.262,-0.472942
2.01E+11,2.01E+11,24.91,0,0,408.123,6.814,99.585,0.015,1.901,-3.83744
2.01E+11,2.01E+11,24.49,0,0,408.123,5.603,99.575,0.015,1.896,-1.07401
2.01E+11,2.01E+11,24.04,0,0,408.123,5.465,99.6,0.015,3.515,49.5483
2.01E+11,2.01E+11,23.37,0,0,404.439,5.238,99.615,0.005,3.715,45.1017
2.01E+11,2.01E+11,23.26,0,0,404.439,5.152,99.605,0.005,3.663,34.9019
2.01E+11,2.01E+11,23.3,0,0,404.439,5.204,99.623,0.005,3.521,19.1923
2.01E+11,2.01E+11,23.51,0,0,404.439,5.484,99.629,0.005,3.802,27.0342
2.01E+11,2.01E+11,23.42,0,0,404.439,5.634,99.652,0.005,3.713,36.6328
2.01E+11,2.01E+11,22.94,0.0554035,0,404.439,5.569,99.674,0.005,3.632,43.5828
2.01E+11,2.01E+11,22.59,78.7951,32.195,396.051,5.62,99.714,0.002,3.627,75.1692
2.01E+11,2.01E+11,22.32,229.739,94.184,396.051,5.724,99.747,0.002,3.718,58.8134
2.01E+11,2.01E+11,22.08,381.158,156.369,396.051,6.07,99.793,0.002,3.849,68.9231
2.01E+11,2.01E+11,22.1,530.462,217.685,396.051,6.291,99.832,0.002,3.576,87.4969
2.01E+11,2.01E+11,22.3,675.096,277.085,396.051,6.494,99.83,0.002,4.028,109.656
2.01E+11,2.01E+11,23.17,812.585,333.551,396.051,7.13,99.828,0.002,3.362,135.654
2.01E+11,2.01E+11,23.75,940.578,471.376,418.524,7.662,99.83,0,3.646,186.678
2.01E+11,2.01E+11,24.58,1056.88,529.693,418.524,8.541,99.835,0,3.103,231.645
2.01E+11,2.01E+11,25.19,1159.51,581.155,418.524,9.558,99.83,0,3.391,270.505
2.01E+11,2.01E+11,25.75,1246.71,624.881,418.524,10.297,99.835,0,3.039,333.016
2.01E+11,2.01E+11,26.08,1316.98,660.123,418.524,10.636,99.829,0,3.063,273.922
2.01E+11,2.01E+11,26.74,1369.12,686.278,418.524,11.498,99.834,0,2.451,272.782
2.01E+11,2.01E+11,27.18,1402.25,738.368,422.653,12.148,99.812,0,2.865,264.851
2.01E+11,2.01E+11,27.89,1415.78,745.51,422.653,13.232,99.799,0,2.588,383.421
