TIMESTAMP_START,TIMESTAMP_END,TA_F,SW_IN_POT,SW_IN_F,LW_IN_F,VPD_F,PA_F,P_F,WS_F,LE_F_MDS,LE_CORR,H_F_MDS,H_CORR
2.01E+11,2.01E+11,21.841,353.808,22.664,398.311,4.885,93.981,2.697,3.011,40.75,52.0564,3.66667,4.68349
2.01E+11,2.01E+11,21.616,195.119,1.735,403.285,4.283,93.981,2.913,2.923,27.6667,35.3423,-6.7,-8.55747
2.01E+11,2.01E+11,21.514,42.2576,0.296,403.285,4.116,94.011,0,2.973,12.1111,15.4687,-12.5,-15.9645
2.01E+11,2.01E+11,21.411,0,0,403.285,3.949,94.041,0,3.024,7.77778,9.93243,-13.6,-17.3681
2.01E+11,2.01E+11,21.309,0,0,403.285,3.783,94.072,0,3.074,6.5,8.3005,-13.5,-17.2394
2.01E+11,2.01E+11,21.207,0,0,403.285,3.616,94.102,0,3.124,6,7.66264,-14.2,-18.1336
2.01E+11,2.01E+11,21.104,0,0,403.285,3.449,94.132,2.913,3.174,6.55556,8.3724,-17.2222,-21.9932
2.01E+11,2.01E+11,21.002,0,0,408.244,3.282,94.163,2.906,3.224,7.11111,9.08138,-18.5556,-23.6924
2.01E+11,2.01E+11,21.063,0,0,408.244,3.524,94.131,0,3.369,7.44444,9.51141,-18.7778,-23.9746
2.01E+11,2.01E+11,21.123,0,0,408.244,3.766,94.098,0,3.513,7.5,9.58327,-19,-24.2602
2.01E+11,2.01E+11,21.184,0,0,408.244,4.008,94.066,0,3.658,3,3.83301,-7.5,-9.57712
2.01E+11,2.01E+11,21.245,0,0,408.244,4.25,94.034,0,3.802,3,3.83353,-7.5,-9.57574
2.01E+11,2.01E+11,21.305,0,0,408.244,4.491,94.002,2.906,3.947,3,3.83554,-7.5,-9.57769
2.01E+11,2.01E+11,21.366,0,0,412.081,4.733,93.97,4.005,4.091,3,3.83445,-7.5,-9.5787
2.01E+11,2.01E+11,21.271,0,0,412.081,4.434,93.95,0,4.083,7.18182,9.17917,-26.6364,-34.0159
2.01E+11,2.01E+11,21.176,0,0,412.081,4.134,93.93,0,4.076,5.6,7.15735,-25.9,-33.0743
2.01E+11,2.01E+11,21.081,0,0,412.081,3.834,93.909,0,4.068,5.54545,7.08666,-24.1818,-30.8841
2.01E+11,2.01E+11,20.986,0,0,412.081,3.534,93.889,0,4.061,6.16667,7.87716,-23.4167,-29.9055
2.01E+11,2.01E+11,20.892,0,0,412.081,3.234,93.869,4.005,4.053,5.85714,7.48238,-22.6429,-28.9186
2.01E+11,2.01E+11,20.797,0,0,415.302,2.935,93.849,3.494,4.045,6.06667,7.7504,-22.8667,-29.205
2.01E+11,2.01E+11,20.794,0,0,415.302,2.906,93.85,0,4.06,7,8.94284,-24.0625,-30.7302
2.01E+11,2.01E+11,20.792,0,0,415.302,2.878,93.852,0,4.075,6.5625,8.38392,-23.625,-30.1711
2.01E+11,2.01E+11,20.789,0,0,415.302,2.85,93.854,0,4.09,5.5,7.02822,-23.875,-30.4895
2.01E+11,2.01E+11,20.787,0,0,415.302,2.821,93.856,0,4.105,5.93333,7.58161,-26.2667,-33.542
2.01E+11,2.01E+11,20.784,62.7755,0,415.302,2.793,93.858,3.494,4.12,8.06667,10.3079,-23.6667,-30.2248
2.01E+11,2.01E+11,20.781,220.677,1.633,417.768,2.765,93.86,2.739,4.135,12.3333,15.7618,-16.6,-21.2027
2.01E+11,2.01E+11,20.786,379.262,2.794,417.768,2.728,93.879,0,4.123,23.4667,29.9935,2.86667,3.66198
2.01E+11,2.01E+11,20.791,534.907,3.932,417.768,2.692,93.898,0,4.111,38,48.5664,31.3333,40.0315
2.01E+11,2.01E+11,20.796,684.948,5.03,417.768,2.656,93.918,0,4.099,58.3333,74.5505,71.6,91.4847
2.01E+11,2.01E+11,20.801,826.818,6.067,417.768,2.619,93.937,0,4.087,78.9333,100.87,112.6,143.871
2.01E+11,2.01E+11,20.806,958.09,7.027,417.768,2.583,93.956,2.739,4.075,101.8,130.084,155.6,198.817
2.01E+11,2.01E+11,20.811,1076.52,61.934,423.82,2.546,93.975,3.65,4.064,120.333,153.766,191,244.066
2.01E+11,2.01E+11,21.044,1180.08,67.871,423.82,2.573,93.944,0,4.132,138.867,177.483,220.2,281.434
2.01E+11,2.01E+11,21.278,1266.99,72.851,423.82,2.6,93.914,0,4.2,148.571,189.942,242.267,309.726
2.01E+11,2.01E+11,21.511,1335.78,76.788,423.82,2.626,93.883,0,4.268,167.786,214.554,262.667,335.882
2.01E+11,2.01E+11,21.745,1385.25,79.617,423.82,2.653,93.852,0,4.336,181.571,232.269,277.867,355.451
2.01E+11,2.01E+11,21.978,1414.58,81.288,423.82,2.68,93.822,3.65,4.405,184.286,235.793,278.667,356.553
2.01E+11,2.01E+11,22.212,1423.25,134.083,425.541,2.707,93.791,3.084,4.473,183.571,234.923,277,354.488
2.01E+11,2.01E+11,22.356,1411.12,132.918,425.541,2.679,93.763,0,4.415,179,229.07,271.214,347.079
2.01E+11,2.01E+11,22.5,1378.39,129.814,425.541,2.651,93.735,0,4.358,165,211.185,257.929,330.125
2.01E+11,2.01E+11,22.644,1325.62,124.823,425.541,2.623,93.707,0,4.3,150.923,193.169,246.154,315.056
2.01E+11,2.01E+11,22.788,1253.73,118.031,425.541,2.595,93.68,0,4.242,144.167,184.541,241,308.491
2.01E+11,2.01E+11,22.932,1163.93,109.554,425.541,2.567,93.652,3.084,4.185,132.364,169.434,225.818,289.06
2.01E+11,2.01E+11,23.076,1057.76,37.838,430.321,2.539,93.624,3.27,4.127,125.091,160.144,204.545,261.861
2.01E+11,2.01E+11,23.017,937.045,33.51,430.321,2.538,93.623,0,4.186,110,140.828,173.1,221.61
2.01E+11,2.01E+11,22.958,803.845,28.735,430.321,2.538,93.622,0,4.246,93,119.064,117.636,150.602
2.01E+11,2.01E+11,22.899,660.44,23.596,430.321,2.537,93.621,0,4.305,70.25,89.9379,66.25,84.8153
2.01E+11,2.01E+11,22.84,509.284,18.179,430.321,2.536,93.619,0,4.365,55.8333,71.4809,27.7692,35.5507
2.01E+11,2.01E+11,22.781,352.963,12.579,430.321,2.536,93.618,3.27,4.424,39.6923,50.8163,4.64286,5.94349
2.01E+11,2.01E+11,22.722,194.151,0,431.609,2.535,93.617,5.047,4.484,26.7143,34.2011,-10.1333,-12.9712
2.01E+11,2.01E+11,22.696,41.4697,0,431.609,2.522,93.629,0,4.565,13.8571,17.7386,-16.8667,-21.5891
2.01E+11,2.01E+11,22.67,0,0,431.609,2.509,93.64,0,4.646,9.78571,12.5253,-17.6667,-22.6118
2.01E+11,2.01E+11,22.643,0,0,431.609,2.496,93.651,0,4.727,8.53333,10.9223,-15.8667,-20.3068
2.01E+11,2.01E+11,22.617,0,0,431.609,2.483,93.663,0,4.808,8.93333,11.436,-15.9333,-20.3921
2.01E+11,2.01E+11,22.591,0,0,431.609,2.471,93.674,5.047,4.889,12.2143,15.6363,-17.7857,-22.763
2.01E+11,2.01E+11,22.565,0,0,433.147,2.458,93.686,4.958,4.97,14.3571,18.3785,-17.5714,-22.4854
2.01E+11,2.01E+11,22.488,0,0,433.147,2.467,93.645,0,5.208,15,19.2101,-16.7857,-21.4773
2.01E+11,2.01E+11,22.411,0,0,433.147,2.477,93.604,0,5.447,15.4667,19.8087,-16.8,-21.4966
2.01E+11,2.01E+11,22.334,0,0,433.147,2.487,93.562,0,5.685,3,3.84155,-7.5,-9.59662
2.01E+11,2.01E+11,22.257,0,0,433.147,2.497,93.521,0,5.923,3,3.84204,-7.5,-9.5948
2.01E+11,2.01E+11,22.18,0,0,433.147,2.507,93.48,4.958,6.161,3,3.8437,-7.5,-9.59581
2.01E+11,2.01E+11,22.103,0,0,428.522,2.516,93.439,5.158,6.4,3,3.84218,-7.5,-9.59648
2.01E+11,2.01E+11,22.052,0,0,428.522,2.477,93.426,0,6.23,13.5625,17.3683,-21.4375,-27.4261
2.01E+11,2.01E+11,22.002,0,0,428.522,2.438,93.413,0,6.06,11.8667,15.1952,-21,-26.8646
2.01E+11,2.01E+11,21.951,0,0,428.522,2.399,93.4,0,5.89,10.3125,13.2019,-21.125,-27.0272
2.01E+11,2.01E+11,21.9,0,0,428.522,2.359,93.387,0,5.72,22,28.1513,-49,-62.6862
2.01E+11,2.01E+11,21.849,0,0,428.522,2.32,93.374,5.158,5.55,15.75,20.1543,-37,-47.332
2.01E+11,2.01E+11,21.798,0,0,431.162,2.281,93.361,5.485,5.381,17,21.7525,-37.6,-48.0987
2.01E+11,2.01E+11,21.78,0,0,431.162,2.254,93.377,0,5.193,18.6667,23.8852,-40,-51.1655
2.01E+11,2.01E+11,21.761,0,0,431.162,2.227,93.393,0,5.005,18.1667,23.2454,-38.3333,-49.0317
2.01E+11,2.01E+11,21.742,0,0,431.162,2.2,93.408,0,4.817,15.1667,19.4092,-35.6667,-45.6194
2.01E+11,2.01E+11,21.723,0,0,431.162,2.173,93.424,0,4.629,16.8,21.4979,-40.4,-51.6616
2.01E+11,2.01E+11,21.704,61.7518,0,431.162,2.146,93.44,5.485,4.442,15.4,19.707,-34.4,-43.9936
2.01E+11,2.01E+11,21.685,219.662,14.87,430.728,2.118,93.456,3.575,4.254,16.6,21.2432,-19,-24.302
2.01E+11,2.01E+11,21.715,378.376,25.603,430.728,2.148,93.483,0,4.179,24.2,30.9699,3.8,4.86103
2.01E+11,2.01E+11,21.745,534.147,36.136,430.728,2.178,93.509,0,4.105,36.4,46.5843,34.2,43.755
2.01E+11,2.01E+11,21.774,684.31,46.291,430.728,2.208,93.535,0,4.031,54,69.1092,75,95.985
2.01E+11,2.01E+11,21.804,826.296,55.894,430.728,2.238,93.561,0,3.956,74.8,95.7291,114.2,146.153
2.01E+11,2.01E+11,21.834,957.675,64.779,430.728,2.268,93.588,3.575,3.882,95.4,122.095,145.8,186.598
2.01E+11,2.01E+11,21.863,1076.2,141.66,429.312,2.298,93.614,2.322,3.808,118,151.03,177.8,227.569
2.01E+11,2.01E+11,22.048,1179.84,155.302,429.312,2.406,93.586,0,3.837,136.6,174.865,193.8,248.088
2.01E+11,2.01E+11,22.233,1266.83,166.754,429.312,2.515,93.559,0,3.866,145.75,186.626,218.4,279.652
2.01E+11,2.01E+11,22.418,1335.67,175.819,429.312,2.623,93.531,0,3.896,180,230.526,228,292
2.01E+11,2.01E+11,22.603,1385.19,182.342,429.312,2.732,93.503,0,3.925,206.5,264.555,245.6,314.648
2.01E+11,2.01E+11,22.788,1414.53,186.211,429.312,2.84,93.476,2.322,3.954,209,267.805,237.4,304.196
2.01E+11,2.01E+11,22.972,1423.21,322.06,424.144,2.949,93.448,1.696,3.984,218.25,279.715,240.4,308.103
2.01E+11,2.01E+11,23.102,1411.07,319.325,424.144,3.056,93.432,0,3.88,218.25,279.727,228.25,292.544
2.01E+11,2.01E+11,23.232,1378.31,311.927,424.144,3.164,93.415,0,3.777,184.75,236.838,206.5,264.72
2.01E+11,2.01E+11,23.361,1325.51,299.991,424.144,3.272,93.399,0,3.674,165.667,212.387,185,237.172
2.01E+11,2.01E+11,23.491,1253.55,283.723,424.144,3.38,93.383,0,3.571,160,205.158,180.5,231.442
2.01E+11,2.01E+11,23.62,1163.68,263.399,424.144,3.488,93.366,1.696,3.468,131.417,168.515,226.25,290.118
2.01E+11,2.01E+11,23.75,1057.43,187.262,427.092,3.596,93.35,1.766,3.364,125.091,160.423,204.545,262.318
2.01E+11,2.01E+11,23.646,936.613,165.882,427.092,3.52,93.367,0,3.324,110,141.074,173.1,221.997
2.01E+11,2.01E+11,23.542,803.305,142.289,427.092,3.443,93.384,0,3.283,93,119.271,117.636,150.865
2.01E+11,2.01E+11,23.438,659.783,116.884,427.092,3.367,93.401,0,3.242,61,78.2318,-10.5,-13.4659
2.01E+11,2.01E+11,23.334,508.504,90.104,427.092,3.291,93.418,0,3.202,61,78.2318,-8.33333,-10.6871
2.01E+11,2.01E+11,23.23,352.055,62.405,427.092,3.215,93.435,1.766,3.161,42.6667,54.7195,-8.25,-10.5796
2.01E+11,2.01E+11,23.126,193.114,5.401,424.63,3.138,93.452,0.902,3.121,33.25,42.6427,-8,-10.2583
2.01E+11,2.01E+11,23,40.6277,0.97,424.63,3.071,93.486,0,3.053,10,12.8238,-8.2,-10.5142
2.01E+11,2.01E+11,22.874,0,0,424.63,3.004,93.521,0,2.985,4.25,5.44966,-5.6,-7.18001
2.01E+11,2.01E+11,22.748,0,0,424.63,2.937,93.556,0,2.917,3.8,4.87264,-5.6,-7.1796
2.01E+11,2.01E+11,22.623,0,0,424.63,2.87,93.591,0,2.85,2.6,3.33391,-3.4,-4.35904
2.01E+11,2.01E+11,22.497,0,0,424.63,2.803,93.625,0.902,2.782,2,2.56458,-2.5,-3.2052
2.01E+11,2.01E+11,22.371,0,0,418.562,2.736,93.66,0.336,2.714,2,2.56456,-3.25,-4.16633
2.01E+11,2.01E+11,22.466,0,0,418.562,2.86,93.649,0,2.716,2,2.56575,-4,-5.12725
2.01E+11,2.01E+11,22.562,0,0,418.562,2.985,93.639,0,2.717,2.6,3.33567,-6.4,-8.20408
2.01E+11,2.01E+11,22.657,0,0,418.562,3.11,93.628,0,2.719,4.83333,6.2009,-13.5,-17.3055
2.01E+11,2.01E+11,22.752,0,0,418.562,3.235,93.617,0,2.72,5.28571,6.7826,-16.7143,-21.4228
2.01E+11,2.01E+11,22.847,0,0,418.562,3.36,93.607,0.336,2.722,5.71429,7.33527,-19.7143,-25.2699
2.01E+11,2.01E+11,22.943,0,0,415.171,3.485,93.596,0.171,2.723,5.57143,7.14863,-19.8571,-25.4542
2.01E+11,2.01E+11,22.891,0,0,415.171,3.438,93.58,0,2.732,5.33333,6.8424,-22.6667,-29.052
2.01E+11,2.01E+11,22.839,0,0,415.171,3.391,93.563,0,2.741,3.6,4.61814,-21.6,-27.6825
2.01E+11,2.01E+11,22.787,0,0,415.171,3.344,93.547,0,2.75,5.16667,6.62589,-22.1667,-28.4119
2.01E+11,2.01E+11,22.735,0,0,415.171,3.297,93.53,0,2.759,7,8.97292,-23.2857,-29.8443
2.01E+11,2.01E+11,22.683,0,0,415.171,3.25,93.514,0.171,2.768,7.22222,9.25768,-24.1111,-30.9015
2.01E+11,2.01E+11,22.631,0,0,416.943,3.203,93.497,0.467,2.777,8.5,10.8949,-25.6,-32.809
2.01E+11,2.01E+11,22.567,0,0,416.943,3.134,93.517,0,2.851,9.90909,12.7009,-28,-35.8837
2.01E+11,2.01E+11,22.504,0,0,416.943,3.065,93.536,0,2.925,9.36364,12.0018,-27.1818,-34.8325
2.01E+11,2.01E+11,22.44,0,0,416.943,2.996,93.555,0,2.999,7.81818,10.0218,-25.8182,-33.0841
2.01E+11,2.01E+11,22.377,0,0,416.943,2.927,93.575,0,3.073,7.6,9.74243,-27.2,-34.8479
2.01E+11,2.01E+11,22.314,56.1597,3.838,416.943,2.858,93.594,0.467,3.148,8.1,10.3837,-23.2,-29.7253
2.01E+11,2.01E+11,22.25,213.267,56.092,418.321,2.788,93.613,1.04,3.222,10.7,13.7171,-15.2,-19.4772
2.01E+11,2.01E+11,22.473,372.167,97.231,418.321,2.913,93.642,0,3.277,21.5,27.5633,3.2,4.10087
2.01E+11,2.01E+11,22.695,528.212,137.618,418.321,3.037,93.672,0,3.333,35.3,45.2564,28.7,36.7834
2.01E+11,2.01E+11,22.917,678.732,176.563,418.321,3.161,93.701,0,3.389,53.6,68.7143,65.5,83.9699
2.01E+11,2.01E+11,23.139,821.151,213.399,418.321,3.286,93.73,0,3.444,79.4,101.79,108.5,139.095
2.01E+11,2.01E+11,23.362,953.033,247.496,418.321,3.41,93.76,1.04,3.5,102.2,131.025,149.6,191.794
2.01E+11,2.01E+11,23.584,1072.12,611.613,413.6,3.534,93.789,1.418,3.555,120.5,154.5,184.4,236.43
2.01E+11,2.01E+11,24.048,1176.38,670.794,413.6,4.202,93.765,0,3.535,140.8,180.57,212.8,272.907
2.01E+11,2.01E+11,24.513,1264.02,720.505,413.6,4.87,93.741,0,3.514,156.333,200.559,239,306.612
2.01E+11,2.01E+11,24.978,1333.54,759.893,413.6,5.539,93.717,0,3.494,177.111,227.284,254,325.954
2.01E+11,2.01E+11,25.442,1383.76,788.285,413.6,6.207,93.694,0,3.473,200.889,257.899,273.8,351.502
2.01E+11,2.01E+11,25.907,1413.82,805.194,413.6,6.875,93.67,1.418,3.453,207.667,266.672,274,351.853
2.01E+11,2.01E+11,26.371,1423.2,714.136,421.562,7.543,93.646,1.191,3.432,208.333,267.604,269.7,346.43
2.01E+11,2.01E+11,26.497,1411.74,708.21,421.562,7.932,93.631,0,3.335,201.222,258.509,257.667,331.023
2.01E+11,2.01E+11,26.623,1379.64,691.932,421.562,8.321,93.615,0,3.238,181.556,233.308,239.889,308.269
2.01E+11,2.01E+11,26.749,1327.44,665.58,421.562,8.71,93.599,0,3.141,162.375,208.695,222.625,286.132
2.01E+11,2.01E+11,26.874,1256.05,629.603,421.562,9.099,93.584,0,3.043,156.857,201.654,222,285.399
2.01E+11,2.01E+11,27,1166.67,584.616,421.562,9.487,93.568,1.191,2.946,143.667,184.713,211.167,271.496
2.01E+11,2.01E+11,27.126,1060.85,448.37,414.279,9.876,93.552,0.723,2.849,138.5,178.091,198,254.598
2.01E+11,2.01E+11,26.98,940.385,397.272,414.279,9.463,93.565,0,2.628,124.4,159.965,174.4,224.258
2.01E+11,2.01E+11,26.835,807.344,340.862,414.279,9.05,93.577,0,2.407,102.167,131.376,109.833,141.232
2.01E+11,2.01E+11,26.689,664.003,280.104,414.279,8.637,93.59,0,2.186,72,92.5844,54,69.437
2.01E+11,2.01E+11,26.544,512.813,216.036,414.279,8.224,93.603,0,1.965,58.1429,74.7656,22.5,28.9318
2.01E+11,2.01E+11,26.398,356.361,149.755,414.279,7.811,93.615,0.723,1.743,40.75,52.4002,3.66667,4.71464
2.01E+11,2.01E+11,26.253,197.324,20.993,405.643,7.398,93.628,0.286,1.522,27.6667,35.5764,-6.7,-8.61463
2.01E+11,2.01E+11,25.887,43.6014,3.847,405.643,6.868,93.68,0,1.545,12.1111,15.5731,-12.5,-16.0716
2.01E+11,2.01E+11,25.52,0,0,405.643,6.338,93.732,0,1.567,7.77778,10.0007,-13.6,-17.4854
2.01E+11,2.01E+11,25.154,0,0,405.643,5.808,93.785,0,1.589,6.5,8.35774,-13.5,-17.3563
2.01E+11,2.01E+11,24.788,0,0,405.643,5.278,93.837,0,1.611,6,7.71484,-14.2,-18.2563
2.01E+11,2.01E+11,24.422,0,0,405.643,4.748,93.89,0.286,1.633,6.55556,8.42935,-17.2222,-22.1413
2.01E+11,2.01E+11,24.056,0,0,430.286,4.218,93.942,1.903,1.655,7.11111,9.1437,-18.5556,-23.8524
2.01E+11,2.01E+11,23.823,0,0,430.286,3.89,93.945,0,1.767,7.44444,9.57681,-18.7778,-24.1348
2.01E+11,2.01E+11,23.589,0,0,430.286,3.561,93.947,0,1.879,7.5,9.64888,-19,-24.4214
2.01E+11,2.01E+11,23.356,0,0,430.286,3.232,93.95,0,1.991,3,3.85976,-7.5,-9.63985
2.01E+11,2.01E+11,23.123,0,0,430.286,2.903,93.953,0,2.103,3,3.85952,-7.5,-9.63899
2.01E+11,2.01E+11,22.889,0,0,430.286,2.575,93.955,1.903,2.215,3,3.8595,-7.5,-9.63977
2.01E+11,2.01E+11,22.656,0,0,434.169,2.246,93.958,1.743,2.327,3,3.85763,-7.5,-9.6402
2.01E+11,2.01E+11,22.608,0,0,434.169,2.251,93.944,0,2.327,7.18182,9.23398,-26.6364,-34.2349
2.01E+11,2.01E+11,22.561,0,0,434.169,2.255,93.93,0,2.327,5.6,7.19946,-25.9,-33.2856
2.01E+11,2.01E+11,22.514,0,0,434.169,2.26,93.916,0,2.327,5.54545,7.12935,-24.1818,-31.0809
2.01E+11,2.01E+11,22.466,0,0,434.169,2.265,93.902,0,2.327,6.16667,7.92749,-23.4167,-30.0957
2.01E+11,2.01E+11,22.419,0,0,434.169,2.27,93.888,1.743,2.327,5.85714,7.53035,-22.6429,-29.1007
2.01E+11,2.01E+11,22.372,0,0,436.341,2.274,93.875,1.081,2.327,6.06667,7.79964,-22.8667,-29.3863
2.01E+11,2.01E+11,22.383,0,0,436.341,2.329,93.888,0,2.353,7,8.9995,-24.0625,-30.922
2.01E+11,2.01E+11,22.395,0,0,436.341,2.384,93.901,0,2.379,6.5625,8.43703,-23.625,-30.356
2.01E+11,2.01E+11,22.407,0,0,436.341,2.439,93.914,0,2.405,5.5,7.0713,-23.875,-30.6764
2.01E+11,2.01E+11,22.419,0,0,436.341,2.494,93.927,0,2.431,5.93333,7.62866,-26.2667,-33.7444
2.01E+11,2.01E+11,22.431,55.0912,1.763,436.341,2.549,93.94,1.081,2.457,8.06667,10.3719,-23.6667,-30.4079
2.01E+11,2.01E+11,22.442,212.114,56.829,432.853,2.604,93.954,0.401,2.483,12.3333,15.8583,-16.6,-21.3315
2.01E+11,2.01E+11,22.632,371.155,99.201,432.853,2.802,93.978,0,2.621,23.4667,30.1745,2.86667,3.68431
2.01E+11,2.01E+11,22.822,527.338,140.808,432.853,3.001,94.002,0,2.759,38,48.8635,31.3333,40.2764
2.01E+11,2.01E+11,23.011,677.991,180.94,432.853,3.199,94.027,0,2.897,58.3333,75.0017,71.6,92.0593
2.01E+11,2.01E+11,23.201,820.537,218.909,432.853,3.397,94.051,0,3.035,78.9333,101.488,112.6,144.775
2.01E+11,2.01E+11,23.39,952.535,254.066,432.853,3.595,94.076,0.401,3.173,101.8,130.89,155.6,200.063
2.01E+11,2.01E+11,23.58,1071.73,435.816,431.155,3.794,94.1,2.268,3.311,120.333,154.726,191,245.59
2.01E+11,2.01E+11,23.82,1176.08,478.187,431.155,3.863,94.087,0,3.153,138.867,178.584,220.2,283.18
2.01E+11,2.01E+11,24.059,1263.8,513.801,431.155,3.933,94.073,0,2.996,148.571,191.112,242.267,311.636
2.01E+11,2.01E+11,24.299,1333.38,542.046,431.155,4.003,94.06,0,2.839,167.786,215.885,262.667,337.966
2.01E+11,2.01E+11,24.539,1383.65,562.441,431.155,4.072,94.046,0,2.682,181.571,233.724,277.867,357.678
2.01E+11,2.01E+11,24.778,1413.73,574.636,431.155,4.142,94.033,2.268,2.525,184.286,237.298,278.667,358.829
2.01E+11,2.01E+11,25.018,1423.12,523.23,428.481,4.212,94.019,2.564,2.367,183.571,236.471,277,356.822
2.01E+11,2.01E+11,24.902,1411.65,518.989,428.481,4.184,94.007,0,2.329,179,230.644,271.214,349.463
2.01E+11,2.01E+11,24.786,1379.52,507.153,428.481,4.156,93.994,0,2.291,165,212.678,257.929,332.459
2.01E+11,2.01E+11,24.67,1327.28,487.925,428.481,4.128,93.981,0,2.253,150.923,194.572,246.154,317.345
2.01E+11,2.01E+11,24.553,1255.82,461.634,428.481,4.1,93.968,0,2.215,144.167,185.908,241,310.776
2.01E+11,2.01E+11,24.437,1166.36,428.728,428.481,4.073,93.956,2.564,2.177,132.364,170.704,225.818,291.227
2.01E+11,2.01E+11,24.321,1060.45,244.785,418.998,4.045,93.943,1.065,2.139,125.091,161.344,204.545,263.824
2.01E+11,2.01E+11,24.239,939.876,216.935,418.998,4.131,93.959,0,2.052,110,141.884,173.1,223.272
2.01E+11,2.01E+11,24.158,806.718,186.18,418.998,4.217,93.974,0,1.965,93,119.957,117.636,151.731
2.01E+11,2.01E+11,24.076,663.249,153.043,418.998,4.304,93.99,0,1.877,70.25,90.6124,66.25,85.4513
2.01E+11,2.01E+11,23.994,511.925,118.092,418.998,4.39,94.006,0,1.79,55.8333,72.0169,27.7692,35.8173
2.01E+11,2.01E+11,23.912,355.335,81.923,418.998,4.476,94.021,1.065,1.703,39.6923,51.1974,4.64286,5.98823
2.01E+11,2.01E+11,23.831,196.157,7.865,420.036,4.562,94.037,0.074,1.616,26.7143,34.4576,-10.1333,-13.0692
2.01E+11,2.01E+11,23.76,42.656,1.466,420.036,4.416,94.074,0,1.613,13.8571,17.8741,-16.8667,-21.7527
2.01E+11,2.01E+11,23.69,0,0,420.036,4.27,94.11,0,1.61,9.78571,12.6228,-17.6667,-22.7838
2.01E+11,2.01E+11,23.62,0,0,420.036,4.123,94.147,0,1.607,8.53333,11.0073,-15.8667,-20.4619
2.01E+11,2.01E+11,23.55,0,0,420.036,3.977,94.184,0,1.604,8.93333,11.5233,-15.9333,-20.5478
2.01E+11,2.01E+11,23.48,0,0,420.036,3.831,94.221,0.074,1.601,12.2143,15.7557,-17.7857,-22.9362
2.01E+11,2.01E+11,23.41,0,0,413.263,3.684,94.257,0,1.598,14.3571,18.52,-17.5714,-22.657
2.01E+11,2.01E+11,23.221,0,0,413.263,3.598,94.252,0,1.66,15,19.3508,-16.7857,-21.641
2.01E+11,2.01E+11,23.033,0,0,413.263,3.512,94.246,0,1.721,15.4667,19.955,-16.8,-21.6603
2.01E+11,2.01E+11,22.844,0,0,413.263,3.426,94.24,0,1.782,3,3.87087,-7.5,-9.66932
2.01E+11,2.01E+11,22.656,0,0,413.263,3.34,94.235,0,1.844,3,3.8707,-7.5,-9.66874
2.01E+11,2.01E+11,22.467,0,0,413.263,3.254,94.229,0,1.905,3,3.87052,-7.5,-9.66714
2.01E+11,2.01E+11,22.278,0,0,419.635,3.168,94.223,1.708,1.967,3,3.86995,-7.5,-9.66769
2.01E+11,2.01E+11,22.181,0,0,419.635,3.061,94.204,0,1.945,13.5625,17.4925,-21.4375,-27.6333
2.01E+11,2.01E+11,22.083,0,0,419.635,2.954,94.184,0,1.923,11.8667,15.3031,-21,-27.0672
2.01E+11,2.01E+11,21.985,0,0,419.635,2.847,94.165,0,1.901,10.3125,13.2979,-21.125,-27.2315
2.01E+11,2.01E+11,21.887,0,0,419.635,2.74,94.145,0,1.879,22,28.3669,-49,-63.1748
2.01E+11,2.01E+11,21.789,0,0,419.635,2.633,94.126,1.708,1.857,15.75,20.3045,-37,-47.7011
2.01E+11,2.01E+11,21.691,0,0,431.4,2.526,94.106,1.359,1.835,17,21.9148,-37.6,-48.4668
2.01E+11,2.01E+11,21.695,0,0,431.4,2.511,94.121,0,1.827,18.6667,24.0623,-40,-51.5587
2.01E+11,2.01E+11,21.699,0,0,431.4,2.496,94.136,0,1.819,18.1667,23.4112,-38.3333,-49.4016
2.01E+11,2.01E+11,21.703,0,0,431.4,2.481,94.151,0,1.811,15.1667,19.545,-35.6667,-45.9636
2.01E+11,2.01E+11,21.707,0,0,431.4,2.466,94.165,0,1.803,16.8,21.6565,-40.4,-52.0567
2.01E+11,2.01E+11,21.711,49.6842,0,431.4,2.451,94.18,1.359,1.795,15.4,19.8524,-34.4,-44.3292
2.01E+11,2.01E+11,21.715,205.571,16.558,433.042,2.436,94.195,1.087,1.787,16.6,21.3999,-19,-24.4869
2.01E+11,2.01E+11,21.805,364.807,29.115,433.042,2.509,94.219,0,1.871,24.2,31.2067,3.8,4.89793
2.01E+11,2.01E+11,21.895,521.273,41.448,433.042,2.583,94.243,0,1.955,36.4,46.9404,34.2,44.0866
2.01E+11,2.01E+11,21.985,672.292,53.346,433.042,2.656,94.267,0,2.039,54,69.6259,75,96.7012
2.01E+11,2.01E+11,22.076,815.279,64.606,433.042,2.73,94.291,0,2.124,74.8,96.4448,114.2,147.244
2.01E+11,2.01E+11,22.166,947.789,75.036,433.042,2.803,94.315,1.087,2.208,95.4,123.006,145.8,187.989
2.01E+11,2.01E+11,22.256,1067.55,419.886,420.303,2.877,94.338,2.157,2.292,118,152.148,177.8,229.253
2.01E+11,2.01E+11,22.568,1172.52,460.903,420.303,3.195,94.308,0,2.282,136.6,176.145,193.8,249.904
2.01E+11,2.01E+11,22.881,1260.9,495.4,420.303,3.513,94.277,0,2.273,145.75,187.969,218.4,281.663
