TIMESTAMP,SW_IN_Fx/Rax,SW_IN_Fx,Rax,Ra,SW_IN_F,TA_F,P_F,WS_F,TA_D,RH,acpcp,apcp,dswrf,gust,spfh,tmax,tmin
20130602,0.152783605,183.542,1201.32,1202.25,196.063,16.605,0,4.042,-1.557,45.04545455,0,0,721,47.7642,2.533,22.05,16
20130603,0.163080058,196.063,1202.25,1203.11,155.896,15.048,0,3.738,-0.363,39.86363636,0,0,564,44.87367,1.988,18.25,14.22
20130604,0.129577512,155.896,1203.11,1203.92,169.292,14.685,0,2.5,3.843,29.55,0,0,689,32.9876,1.795,21.65,14.15
20130605,0.140617317,169.292,1203.92,1204.67,118.021,18.528,0,1.908,1.989,28.81818182,0,0,601,27.0496,2.123,24.25,17.85
20130606,0.097969568,118.021,1204.67,1205.35,151.125,20.517,0,2.158,-2.679,38.85,0,0,616,29.97324,2.635,25.55,19.75
20130607,0.125378521,151.125,1205.35,1205.98,44.271,17.838,0,2.669,-0.127,48.68181818,0,0,375,44.6273,2.915,21.85,19.25
20130608,0.036709564,44.271,1205.98,1206.54,158.646,17.711,0,3.108,1.844,40.54166667,0,0,653,37.35241,3.228,23.75,18.15
20130609,0.131488388,158.646,1206.54,1207.05,192.917,19.555,0,2.469,-0.111,38.95833333,0,0,733,28.01486,3.025,26.25,20.25
20130610,0.159825194,192.917,1207.05,1207.51,194.708,19.444,0,2.227,0.231,33.125,0,0,746,21.5887,2.366,26.35,20.85
20130611,0.161247526,194.708,1207.51,1207.9,195.938,19.675,0,2.265,-3.022,32.04545455,0,0,750,30.96123,1.956,26.25,20.44
20130612,0.162213759,195.938,1207.9,1208.25,196.104,16.653,0,2.513,-1.212,38.04545455,0,0,740,28.29345,1.98,21.85,14.62
20130613,0.162304159,196.104,1208.25,1208.63,195.229,15.441,0,1.936,-1.937,39.09090909,0,0,747,30.93308,2.106,20.92,14.34
20130614,0.161529169,195.229,1208.63,1209.01,197.604,13.504,0,2.565,-1.323,38.95454545,0,0,748,35.21939,1.684,19.59,13.63
20130615,0.163442817,197.604,1209.01,1209.28,138.604,12.181,0,2.557,1.457,34.36363636,0,0,738,28.69233,1.514,19.45,12.65
20130616,0.114616962,138.604,1209.28,1209.5,170.542,13.638,0,2.133,1.728,30.54545455,0,0,665,19.67022,1.517,19.85,13.3
20130617,0.141002067,170.542,1209.5,1209.67,186.542,15.366,0,1.938,0.727,28.31818182,0,0,610,21.96642,1.804,19.98,14.51
20130618,0.154208999,186.542,1209.67,1209.78,188.5,16.093,0,3.075,-2.266,38.75,0,0,689,35.65344,1.839,21.37,14.47
20130619,0.155813454,188.5,1209.78,1209.84,66,13.827,0,2.81,-1.041,36.40909091,0,0,145,23.74086,1.629,14.75,12.46
20130620,0.054552668,66,1209.84,1209.84,63.625,12.786,0,1.813,-1.087,34.40909091,0,0,275,14.58073,1.764,16.42,14.12
20130621,0.052589599,63.625,1209.84,1209.8,200.354,11.699,0,1.931,0.575,23.86363636,0,0,761,16.29654,1.329,18.61,12.65
20130622,0.165609192,200.354,1209.8,1209.7,201.521,12.274,0,1.768,0.244,25,0,0,763,19.19361,1.261,18.7,12.85
20130623,0.166587584,201.521,1209.7,1209.55,202.813,12.518,0,2.191,1.553,21.58333333,0,0,763,22.44955,1.260672,19.32,13.32
20130624,0.167676409,202.813,1209.55,1209.34,191.688,14.071,0,2.323,2.705,16.5,0,0,678,29.38083,1.13468,20.15,13.95
20130625,0.158506293,191.688,1209.34,1209.08,149.063,16.776,0,1.996,0.255,15.95,0,0,292,25.89015,1.269,18.35,13.85
20130626,0.1232863,149.063,1209.08,1208.77,122.542,17.031,0.4,2.49,-0.462,31.40909091,0,3.02,463,16.25585,2.039,22.15,16.05
20130627,0.101377433,122.542,1208.77,1208.4,108.729,16.569,0.2,2.067,-1.275,38.77272727,0,0.22,89,34.12357,2.177,15.73,12.79
20130628,0.089977656,108.729,1208.4,1207.98,150.208,15.294,0.4,3.238,-0.423,36.35,0,0,304,43.30154,1.979,16.6,12.8
20130629,0.12434643,150.208,1207.98,1207.51,77.292,14.871,0,3.359,-0.632,35.63636364,0,0.04,117,51.8383,1.906,13.69,12.32
20130630,0.064009408,77.292,1207.51,1206.98,202,14.239,0,4.174,-2.256,32.45454545,0,0,764,55.889,1.61182,18.33,12.62
20130701,0.167359857,202,1206.98,1206.4,204.25,11.983,0,3.382,0.151,34.5,0,0,776,52.1399,1.679,18.31,11.22
20130702,0.169305371,204.25,1206.4,1205.77,204.292,12.134,0,2.937,0.946,28.59090909,0,0,775,34.96901,1.529,20.15,12.61
20130703,0.169428664,204.292,1205.77,1205.07,204.604,13.08,0,1.704,0.63,20.27272727,0,0,781,13.67509,1.293,20.15,13.05
20130704,0.169785988,204.604,1205.07,1204.33,204.542,13.71,0,1.727,1.025,15.09090909,0,0,783,17.86772,1.013,21.15,14.43
20130705,0.169838832,204.542,1204.33,1203.53,204.792,14.735,0,2.4,-0.247,19.72727273,0,0,783,37.86094,1.491,22.05,16.75
20130706,0.170159448,204.792,1203.53,1202.67,204.5,14.488,0,2.423,0.647,19.95454545,0,0,778,43.62691,1.215,21.85,13.63
20130707,0.170038331,204.5,1202.67,1201.75,199.958,15.135,0,3.525,-0.166,18.5,0,0,721,55.6729,1.279,21.85,14.54
20130708,0.166389016,199.958,1201.75,1200.78,81.396,14.969,0,4.332,-1.89,43.4,0,0,309,56.9536,1.369,16.75,14.74
20130709,0.067785939,81.396,1200.78,1199.74,77.229,13.079,0,3.736,4.181,42.04545455,0,0,404,44.03936,2.406,18.26,13.44
20130710,0.064371447,77.229,1199.74,1198.66,178.792,17.26,0,3.517,0.551,38.63636364,0,0,736,41.55934,2.83,23.88,14.49
20130711,0.149159895,178.792,1198.66,1197.51,197.958,17.811,0,2.654,1.952,31.31818182,0,0,752,36.30849,2.821,26.05,17.75
20130712,0.165308014,197.958,1197.51,1196.3,199.458,19.763,0,2.178,1.673,32.22727273,0,0,759,25.88933,2.785,27.15,19.89
20130713,0.166729081,199.458,1196.3,1195.03,195.833,21.436,0,1.732,2.182,30.31818182,0,0,757,12.97218,2.665,28.55,21.85
20130714,0.163872873,195.833,1195.03,1193.7,193.375,23.618,1,1.768,-4.251,46.63636364,0,0,699,33.653942,2.868,28.25,23.25
20130715,0.161996314,193.375,1193.7,1192.31,190.104,19.367,0,2.755,-1.52,34.13636364,0,0,584,35.7734,2.437,23.65,18.65
20130716,0.159441756,190.104,1192.31,1190.85,202.354,17.847,0,2.096,1.67,25.45454545,0,0,775,20.14833,2.237,24.85,17.05
20130717,0.169924004,202.354,1190.85,1189.33,205.833,19.517,0,2.227,1.564,23.72727273,0,0,785,21.96715,1.901,26.75,20.05
20130718,0.173066348,205.833,1189.33,1187.75,182.313,21.081,0,2.887,-4.977,27.54545455,0,0,708,36.89209,1.927,27.45,20.25
20130719,0.153494422,182.313,1187.75,1186.1,182.042,16.104,0,2.702,-2.79,31.95454545,0,0,224,42.88548,1.724,15.95,13.95
20130720,0.153479471,182.042,1186.1,1184.39,210.917,13.314,0,3.092,-2.432,33.18181818,0,0,806,37.48373,1.466,18.65,11.81
20130721,0.1780807,210.917,1184.39,1182.61,186.979,10.882,0,2.235,1.273,31.31818182,0,0,791,25.51921,1.482,18.15,11.21
20130722,0.158107068,186.979,1182.61,1180.76,211.583,12.155,0,2.58,-0.903,28.54166667,0,0,812,40.8208,1.31,19.85,12.33
20130723,0.179192215,211.583,1180.76,1178.84,221.563,11.252,0,3.07,-0.504,27.79166667,0,0,846,50.89502,1.194,19.15,11.45
20130724,0.187950019,221.563,1178.84,1176.86,225.104,10.748,0,3.254,0.738,28.5,0,0,856,44.616,1.192,18.54,10.55
20130725,0.191275088,225.104,1176.86,1174.8,224,11.486,0,2.592,2.194,20.45833333,0,0,854,38.63469,1.079214,20.85,11.49
20130726,0.190670752,224,1174.8,1172.68,224.083,13.68,0,2.492,3.644,19.95833333,0,0,848,28.05027,1.235,22.75,13.85
20130727,0.19108623,224.083,1172.68,1170.48,221.229,17.324,0,2.206,2.442,12.81818182,0,0,841,12.90896,1.405,26.05,17.05
20130728,0.189007074,221.229,1170.48,1168.21,219.292,19.766,0,1.745,-1.259,17.875,0,0,845,23.51586,1.231,27.15,21.25
20130729,0.18771625,219.292,1168.21,1165.86,219.042,18.507,0,2.555,-1.735,28.58333333,0,0,849,44.90189,1.66,26.35,20.05
20130730,0.187880191,219.042,1165.86,1163.44,222.167,16.772,0,2.7,-2.08,25.20833333,0,0,852,35.38523,1.529,23.85,16.55
20130731,0.19095699,222.167,1163.44,1160.95,223.708,14.692,0,2.236,1.66,20.375,0,0,855,21.38571,1.337,23.05,14.65
20130801,0.192693914,223.708,1160.95,1158.38,223.833,16.352,0,1.866,-0.201,21.25,0,0,862,16.78364,1.445,24.25,16.85
20130802,0.193229338,223.833,1158.38,1155.73,228.646,16.151,0,2.501,-1.321,19.33333333,0,0,880,33.9764,1.212,24.25,17.05
20130803,0.197836865,228.646,1155.73,1153.01,234.229,14.83,0,2.406,0.643,20.66666667,0,0,898,27.17043,1.165,22.65,16.15
20130804,0.20314568,234.229,1153.01,1150.21,233.604,15.473,0,2.081,0.912,21.125,0,0,897,21.26061,1.245,23.25,16.35
20130805,0.203096826,233.604,1150.21,1147.33,233.604,16.385,0,1.616,1.533,16,0,0,902,7.475545,1.207927,23.54,16.49
20130806,0.203606635,233.604,1147.33,1144.36,235.458,17.918,0,1.509,1.101,12.625,0,0,911,11.9836,0.988011,25.27,18.9
20130807,0.205755182,235.458,1144.36,1141.32,236.979,19.019,0,1.84,-0.141,20.125,0,0,915,23.91641,1.348,26.85,21.04
20130808,0.207635895,236.979,1141.32,1138.2,233.979,18.878,0,2.401,1.031,20.5,0,0,898,20.51161,1.613,26.32,20.1
20130809,0.20556932,233.979,1138.2,1134.99,233.688,19.909,0,1.7,1.454,15.41666667,0,0,906,12.81794,1.268,27.44,19.56
20130810,0.205894325,233.688,1134.99,1131.7,235.354,21.363,0,1.64,0.657,13.625,0,0,914,12.95624,1.183,28.46,21
20130811,0.207965008,235.354,1131.7,1128.33,238.375,22.02,0,1.707,0.633,13.875,0,0,922,15.16497,1.328,29.77,22.03
20130812,0.211263549,238.375,1128.33,1124.87,238.583,22.653,0,2.368,-1.94,23.91666667,0,0,926,35.71573,1.951,29.77,24.71
20130813,0.212098287,238.583,1124.87,1121.33,238.792,20.713,0,2.423,1.517,17.08333333,0,0,924,15.38465,1.63,28.41,20.11
20130814,0.21295426,238.792,1121.33,1117.7,235.583,22.23,0,2.187,-1.136,17.33333333,0,0,919,44.88949,1.475,30.58,23.91
20130815,0.210774805,235.583,1117.7,1113.98,237.75,21.094,0,2.853,3.391,16.29166667,0,0,920,27.98728,1.63,28.37,19.79
20130816,0.213423939,237.75,1113.98,1110.19,204.208,24.485,0,2.999,-1.824,17.75,0,0,919,44.92911,1.726438,32.6,25.08
20130817,0.183939686,204.208,1110.19,1106.3,234.229,22.661,0,3.48,-1.049,15.16666667,0,0,931,38.67584,1.291,26.73,18.79
20130818,0.21172286,234.229,1106.3,1102.33,235.917,21.612,0,2.338,0.32,12.45833333,0,0,857,30.76103,1.515427,28.81,19.57
20130819,0.214016674,235.917,1102.33,1098.27,218.292,21.932,0,2.914,-3.253,26.375,0,0,663,39.69791,1.64,28.05,19.09
20130820,0.198759868,218.292,1098.27,1094.12,234.5,18.679,0,3.568,-2.497,21.25,0,0,952,43.10367,1.418,24.87,16.81
20130821,0.214327496,234.5,1094.12,1089.89,253.771,16.182,0,2.328,-0.796,18.91666667,0,0,984,25.83289,1.145,23.35,15.86
20130822,0.232840929,253.771,1089.89,1085.56,261.958,15.386,0,2.67,0.217,19.45833333,0,0,1011,30.68489,1.186,23.15,16.45
20130823,0.241311397,261.958,1085.56,1081.15,261.833,15.603,0,2.497,0.459,23.04166667,0,0,1013,31.28325,1.38,24.35,16.96
20130824,0.242180086,261.833,1081.15,1076.66,262.667,16.062,0,2.531,1.059,20.33333333,0,0,1014,27.17942,1.336,24.05,17.17
20130825,0.243964669,262.667,1076.66,1072.07,264.542,17.121,0,2.232,2.309,13.20833333,0,0,1028,23.98505,1.102,25.05,18.43
20130826,0.246758141,264.542,1072.07,1067.4,265.792,19.43,0,1.805,1.635,9.958333333,0,0,1034,10.87857,1.225405,27.25,20.65
20130827,0.249008806,265.792,1067.4,1062.64,265.958,21.065,0,1.702,1.257,9.5,0,0,1039,12.56565,0.963,29.55,23.55
20130828,0.250280434,265.958,1062.64,1057.79,267.417,22.322,0,1.834,1.619,12.625,0,0,1041,18.91893,1.163,31.25,24.75
20130829,0.252807268,267.417,1057.79,1052.86,263.833,23.941,0,2.131,1.542,14.29166667,0,0,1032,21.92318,1.53,32.65,25.55
20130830,0.250586973,263.833,1052.86,1047.86,262.229,25.483,0,2.117,1.908,15.625,0,0,1024,21.20134,2.026,33.95,26.45
20130831,0.250251942,262.229,1047.86,1042.92,255.479,27.391,0,1.83,0.543,14.41666667,0,0,1019,16.32027,2.004,33.75,27
20130901,0.244965098,255.479,1042.92,1037.9,252.042,27.934,0,2.321,-1.694,14,0,0,926,24.74421,1.785,34.65,29.72
20130902,0.242838424,252.042,1037.9,1032.8,254.917,26.24,0,3.401,-0.54,13.45833333,0,0,1039,26.58315,1.546,33.62,27.77
20130903,0.246821263,254.917,1032.8,1027.61,266.75,25.7,0,2.848,-1.129,13.29166667,0,0,1055,27.19681,1.529,32.95,28.19
20130904,0.259582916,266.75,1027.61,1022.35,273.333,24.571,0,2.956,-0.861,13.83333333,0,0,1082,30.01355,1.409,32.25,26.35
20130905,0.267357559,273.333,1022.35,1017.01,278.542,23.71,0,2.932,-1.173,13.35,0,0,1098,31.16601,1.185,31.94,25.12
20130906,0.273883246,278.542,1017.01,1011.58,280.521,22.537,0,2.744,-0.69,14.3125,0,0,1095,28.44624,1.10441,30.94,24.71
20130907,0.277309753,280.521,1011.58,1006.08,281.813,21.847,0,2.486,1.509,17.38888889,0,0,1102,23.12912,1.456,30.37,24.52
20130908,0.280109932,281.813,1006.08,1000.51,278.521,23.356,0,1.919,1.538,14.14285714,0,0,1095,16.83172,1.37,30.39,25
20130909,0.278379027,278.521,1000.51,994.79,281.021,24.894,0,1.779,1.132,13.4375,0,0,1101,19.21527,1.609,31.18,26.78
20130910,0.282492787,281.021,994.79,989.07,262.896,26.026,0,2.137,0.007,16.2,0,0,1098,27.33151,1.657,33.05,26.1
20130911,0.265801207,262.896,989.07,983.27,262.458,26.033,0,2.492,3.06,17.40909091,0,0,971,27.05353,1.962,33.75,26.3
20130912,0.266923632,262.458,983.27,977.4,176.333,29.093,0.2,2.22,-1.921,15.5625,0,0,744,29.25377,2.7,32.43,24.83
20130913,0.180410272,176.333,977.4,971.46,278.521,27.172,0,2.431,0.141,16.11111111,0,0,1117,20.62851,1.690035,33.99,27.69
20130914,0.286703518,278.521,971.46,965.46,263.333,27.313,0,2.927,0.594,23.58333333,0,0,778,34.74043,3.078,33.72,26.65
20130915,0.27275392,263.333,965.46,959.39,281.021,27.907,0,3.391,-3.934,16.2,0,0,1116,32.99407,1.686748,35.57,28.94
20130916,0.292916332,281.021,959.39,953.25,304.917,23.973,0,3.549,-1.195,19.3,0,0,1197,22.3957,1.211,30.61,23.55
20130917,0.319870968,304.917,953.25,947.05,300.583,22.778,0,2.493,0.211,22,0,0,1187,25.85871,1.155,32.4,23.34
20130918,0.317388733,300.583,947.05,940.78,295.292,22.989,0,2.474,-0.529,20.3,0,0,1183,22.37725,1.258541,30.53,21.36
20130919,0.313879972,295.292,940.78,934.46,298.604,22.46,0,2.074,0.867,15.9,0,0,1192,27.66334,0.936,30.97,22.93
20130920,0.319547118,298.604,934.46,928.08,298.625,23.327,0,2.437,1.881,11.2,0,0,1191,21.23759,1.299,31.35,24.06
20130921,0.321766443,298.625,928.08,921.64,296.938,25.208,0,2.115,0.808,9.5,0,0,1195,24.61121,1.121,33.99,26.35
20130922,0.322184367,296.938,921.64,915.15,304.688,26.016,0,2.53,2.173,11.1,0,0,1091,23.80582,1.518,35.29,28.41
20130923,0.33293777,304.688,915.15,908.61,267.375,28.189,0,2.337,1.122,10.5,0,0,1104,21.00972,1.416,36.55,25.46
20130924,0.294268168,267.375,908.61,902.02,301.458,29.311,0,2.883,-0.385,8.875,0,0,1217,17.67291,0.936,37.79,31
20130925,0.334203233,301.458,902.02,895.38,305.813,28.926,0,2.197,-2.067,14.5,0,0,1221,43.29813,1.226281,37.63,32.05
20130926,0.341545489,305.813,895.38,888.7,295.083,26.859,0,3.545,-0.442,16.4375,0,0,1199,26.35821,1.686006,33.29,24.8
20130927,0.332038933,295.083,888.7,881.98,171.542,26.417,0,2.392,-5.649,47.86363636,2.52,2.88,781,26.75925,3.285056,34.16,28.42
20130928,0.194496474,171.542,881.98,875.21,35.479,20.768,7.6,2.159,2.47,63,6.76,6.8,738,25.0647,3.72,29.11,25.96
20130929,0.0405377,35.479,875.21,868.41,260.896,23.238,0,2.554,2.973,43,0.82,0.77,855,29.544,2.892,31.12,26.15
20130930,0.300429521,260.896,868.41,861.58,298.979,26.211,0,2.191,0.6,26.8,0,0,1048,22.53276,2.177,33.91,28.01
20131001,0.347012465,298.979,861.58,854.71,222.917,26.811,0,2.674,-2.37,27.66666667,0,0,822,34.21244,2.404,30.23,28.68
20131002,0.260810099,222.917,854.71,847.82,311.854,24.441,0,2.478,-1.568,22.25,0,0,1236,34.38192,1.405325,31.44,25.12
20131003,0.367830436,311.854,847.82,840.9,321.833,22.873,0,3.577,-2.106,22,0,0,1274,45.27388,1.225,29.49,23.79
20131004,0.382724462,321.833,840.9,833.95,330.083,20.767,0,2.782,3.005,18.33333333,0,0,1305,21.48936,0.886606,28.27,21.38
20131005,0.395806703,330.083,833.95,826.97,330.229,23.772,0,1.636,3.052,11,0,0,1315,13.18434,0.76,31.74,25.63
20131006,0.399324038,330.229,826.97,819.99,331.521,26.824,0,1.728,2.236,25.66666667,0,0,1320,14.60373,0.712,34.33,29.37
20131011,0.410684748,325.25,791.97,784.96,296.646,26.082,0,3.81,2.675,25.83333333,0,0,1282,31.25523,1.838,33.73,23.28
20131012,0.37791225,296.646,784.96,777.94,263.729,28.757,0,2.668,-0.439,21.16666667,0,0,1075,32.8146,2.531,36.57,30.36
20131013,0.339009435,263.729,777.94,770.93,228.25,28.318,0,4.024,-7.306,21.75,0,0,1043,52.99755,1.675,31.35,20.65
20131014,0.296070979,228.25,770.93,763.93,240,21.012,0,4.488,1.604,15.5,0,0,991,40.08589,1.206,26.01,18.42
20131015,0.31416491,240,763.93,756.94,271.188,22.616,0,2.421,3.691,17,0,0,1321,19.85086,1.071,31.65,23.97
20131022,0.462397439,330.813,715.43,708.51,230.646,29.334,0,3.85,-3.588,21.16666667,0,0,1178,42.69363,2.458,34.82,28.56
20131024,0.390051722,273.75,701.83,695.09,305.063,22.856,0,4.006,0.794,15.16666667,0,0,1192,43.39717,1.254,30.48,23.03
20131118,0.359668977,199.271,554.04,549.34,171.604,28.284,0,3.437,0.515,16.75,0,0,1122,26.59878,2.982022,33.78,28.79
20131120,0.555262047,302.479,544.75,540.28,216.125,30.905,0,2.269,-0.47,71.66666667,0,0,1039,30.51017,2.605805,37.05,32.5
20131204,0.593534081,293.099,493.82,491.19,110.208,25.305,8,2.674,0.026,56.25,7.21,12.64,542,37.52124,4.539,33.74,27.69
20131216,0.69457793,327.813,471.96,471.1,208.719,30.529,0,3.504,2.138,23.5,0,0,838,27.79062,2.628883,36.22,30.67
20131218,0.483365221,227.375,470.4,469.85,148.813,32.734,0,2.793,-0.695,76,0.61,0.63,916,18.84402,3.448303,36.43,33.23
20131223,0.453771554,212.896,469.17,469.38,68.896,20.786,20.4,3.372,-1.588,84.75,4.99,27.62,131,32.87958,5.17478,21.48,20.1
20131224,0.14678086,68.896,469.38,469.75,85.625,19.198,12.8,2.673,2.338,83.42857143,1.87,5.51,310,28.22201,5.25166,21.88,18.51
20131225,0.182277807,85.625,469.75,470.27,92.313,21.536,4.4,1.909,4.633,67.75,0.23,0.4,421,14.2736,5.07499,24.5,22.7
20140115,0.597959064,306.167,512.02,515.62,179.25,25.851,25.4,4.696,-2.69,78.57142857,0.89,10.63,383,52.7473,5.90852,27,24.97
20140116,0.347639735,179.25,515.62,519.36,87.688,23.161,3.6,5.271,-0.284,88.85714286,1.13,19.4,60,55.9443,5.95,22.35,21.24
20140117,0.168838571,87.688,519.36,523.23,66.958,22.877,22.2,4.274,0.793,89.08333333,0.58,22.46,81,52.4154,6.05645,22.05,21.02
20140118,0.127970491,66.958,523.23,527.23,125.396,23.67,59.2,4.504,0.245,81.75,1.52,18.4,54,51.09521,5.59016,21.67,21.2
20140119,0.237839273,125.396,527.23,531.37,102.271,23.915,2.6,2.784,2.337,58.25,0.5,12.1,61,47.74035,5.44569,21.64,20.73
20140120,0.192466643,102.271,531.37,535.63,142.083,26.252,0.4,2.45,1.941,80.83333333,0.22,2.3,191,20.0733,5.67246,23.5,22.59
20140204,0.457824663,278.188,607.63,613.59,106.208,24.496,16.2,2.933,3.72,77.25,3.61,3.7,835,47.5449,4.45,30.71,27.4
20140212,0.462734931,304.313,657.64,664.23,235.208,25.698,7,4.494,2.564,67.5,2.61,3.27,495,31.7857,6.30059,28.43,22.81
20140214,0.448868684,301.146,670.9,677.63,245.771,29.418,0,2.899,-2.315,78.16666667,1.77,1.7,1007,30.14268,5.94863,35.02,30.54
20140215,0.36269203,245.771,677.63,684.41,147.833,27.103,7.4,2.596,-0.133,42.83333333,0.92,0.93,909,30.25236,5.30514,32.65,29.99
20140223,0.482450087,353.771,733.28,740.41,219.438,25.061,0,3.255,3.494,27.66666667,4.03,4.09,1030,41.88857,3.501,28.7,24.31
20140224,0.296373631,219.438,740.41,748.53,280.271,28.555,0,3.448,-5.947,49.5,0.01,0.01,758,21.86294,4.25749,34.2,25.4
20140225,0.374428547,280.271,748.53,754.77,124.604,22.608,0.8,2.843,-2.312,83.22222222,4.17,5.6,387,41.16612,4.48331,25.09,19.09
20140226,0.165088703,124.604,754.77,761.98,115.021,20.296,0.4,2.99,3.582,76.5,1.02,3.21,45,34.29434,5.42316,19.93,19.6
20140304,0.378132595,301.833,798.22,805.49,330.313,25.192,0,2.25,1.649,48.57142857,0,0,1159,28.93002,4.99,30.67,24.73
20140305,0.410077096,330.313,805.49,812.75,214.75,26.841,0.4,2.452,2.915,44.16666667,0,0.4,877,28.67118,4.188,32.47,27.08
20140306,0.264226392,214.75,812.75,819.99,292.521,29.756,0,2.886,-1.009,39.125,0,0,894,32.28706,3.478483,33.22,29.92
20140307,0.356737277,292.521,819.99,827.23,276.917,28.747,0,2.683,-2.134,41.66666667,0,0,1107,32.7749,3.313,34.97,31.17
20140308,0.334752125,276.917,827.23,834.46,265.188,26.613,0.4,3.617,1.134,46.5,0.07,0.1,715,26.79465,3.578,31.53,24.31
